PERMNO,first_ymm,last_ymm,n_months,fulllife_nominal,fulllife_real
76416,199004,199504,61,-0.919862153621432,-0.9321017720281651
76417,199003,199908,114,2.105854895192674,1.3791108712427458
76418,199008,199201,18,-0.9400000412239327,-0.9433454408081161
76419,199003,199211,33,-0.09090660066839666,-0.18053552736306144
76420,199007,199901,103,-0.9885057055126226,-0.9909123015586712
76421,199008,200611,196,-0.6083247770957353,-0.7465287887507881
76422,199001,200012,132,-0.14549187113500325,-0.38072715488576897
76423,199001,199204,28,-0.2790703730792239,-0.34832096089813774
76424,199006,200002,117,8.071421524070512,5.9024008298581325
76425,199007,200004,118,0.8933402711226559,0.43575540699844334
76426,199004,199110,19,-0.749999652379451,-0.7658293687135032
76427,199003,199403,49,0.08333183679378625,-0.05797231583149023
76428,197212,200706,415,23.19091355897375,3.9217597643977324
76429,199008,199311,40,-0.6555568453570364,-0.6919383582617116
76430,199009,200008,120,-0.9746987894645451,-0.9807312540135078
76431,199007,199505,59,-0.7878787481517762,-0.818958274539525
76432,199006,199508,63,-0.9482759270231477,-0.9562933274780293
76433,199001,199405,53,-0.8157894927109397,-0.8425156273277932
76434,199004,199201,22,-0.6099992207111802,-0.636545254927798
76435,199004,201211,272,2.9084037714485733,1.1849073950049411
76436,198205,198806,74,-0.9583333998496415,-0.9664901664892456
76437,199001,199401,49,-0.8971432782137831,-0.9112843186235161
76438,199002,199502,61,-0.7900005073999868,-0.8227042057174175
76439,199002,199310,45,2.0000008897249972,1.6231991307547338
76440,199008,199204,21,-0.6666669020832953,-0.6884112116964995
76441,199003,199709,91,-0.700000752175561,-0.7617871977572692
76442,198706,199507,98,-0.9994568937318671,-0.9995972110234372
76443,199007,200509,183,9.926998637401754,6.139925165988379
76444,198404,198408,5,-0.22222212499999996,-0.2363635409090907
76445,199003,200506,184,6.645336464414641,4.031378238792166
76446,199006,199304,35,-0.9797793732565946,-0.9818576043385557
76447,199008,199801,90,0.662794105581425,0.341759600048377
76448,199005,200505,181,2.5627675764378073,1.3623494886977041
76449,199008,199107,12,4.107142474069165,3.8896576991088008
76450,199009,199803,91,6.624982571002559,5.186484009518723
76452,197212,198603,160,-0.97701139327883,-0.9910412047336616
76453,199007,199711,89,33.11207732558496,26.43751606559437
76454,199006,200112,139,-0.6711126249249091,-0.759523209622514
76455,199007,199207,25,0.5000033151736292,0.3868358052744088
76456,199007,200106,132,-0.998172034854116,-0.9986659962221892
76457,199007,200208,146,-0.9832835896806666,-0.9879830564444858
76458,199006,199901,104,-0.2343722048341697,-0.3979360247387384
76459,199003,199701,83,-0.6388894995802883,-0.7094774100960206
76460,199007,199507,61,-0.9876726138495225,-0.9894994920593638
76461,199007,202512,426,-0.9769212274182023,-0.9907486636228051
76462,199007,200106,132,-0.9887730609305969,-0.9918068573869918
76463,199002,199508,67,-0.8765435099990783,-0.897133048880854
76465,199001,201002,242,-0.9560291522863659,-0.9744177433125746
76471,199010,199908,107,-0.07764329120971157,-0.26752402599358793
76472,199010,199808,95,-0.5125000505162618,-0.6040927582834024
76473,199010,199409,48,0.8032216125219547,0.6016566799308107
76474,199010,199810,97,0.462619919079095,0.18347355647436536
76475,199010,199805,92,-0.530863510079824,-0.6176018905871783
76477,199010,201805,332,107.60547935201254,56.28392097402133
76478,199010,202512,423,141.31444129999514,57.277714086261255
76479,197301,198912,204,7.302097541147701,1.7980899722345582
76481,199010,200005,116,-0.9943548551067941,-0.9956320074208256
76482,199010,199611,74,3.5066649015885876,2.7707089056797334
76483,199009,199805,93,2.3606031005817423,1.7165563147208696
76484,199006,199103,10,0.3333328491854538,0.276048919368597
76485,199005,199107,15,-0.38453290058103773,-0.41752049107852995
76486,199004,199104,13,-0.249999008928223,-0.28605674888359733
76487,198004,198301,34,-0.8716212996074796,-0.8948554815803589
76488,199001,199204,28,-0.6874999697013079,-0.7175178937586733
76489,199011,201306,272,19.721899255568957,10.847221249393824
76490,199011,199312,38,-0.9152541343690533,-0.9224034769428575
76491,199010,199312,39,-0.9687500123066993,-0.9715577958374417
76492,199011,199902,100,1.5537088860086956,1.072462834542014
76493,199011,201107,249,-0.8785240648435267,-0.9282184234231763
76495,198012,198212,25,-0.7599997560349577,-0.7897538846412795
76497,199011,200105,127,4.6306744091802745,3.230135248314956
76498,199011,199712,86,-0.8677494726394372,-0.890542805935306
76499,199011,199312,38,0.40384372606536767,0.28541246522446173
76501,199011,200406,164,6.18215075441551,4.054386535131634
76502,199012,200105,126,0.8304927215884856,0.37827758102723436
76503,199012,199310,35,5.485053036676591,4.955388444113442
76504,199012,202512,421,25.42473667766634,9.910619117405616
76505,199012,200104,125,-0.3854569625005524,-0.5351845199693261
76506,199012,199604,65,4.609243266223111,3.8017706271314884
76507,199012,200904,221,-0.82755608499013,-0.8917979936769805
76508,197212,198403,136,-0.8561046548522022,-0.9405344772488633
76510,199010,200107,130,-0.9883635704477353,-0.9913005397093773
76511,199010,199012,3,0.021275887034737907,0.012879747455229268
76512,198310,200011,206,-0.9171377015978093,-0.9520721800740919
76513,199012,200312,157,2.304475128456834,1.399016669492808
76514,199012,199201,14,0.6496359182355107,0.5982714399703928
76515,199012,202110,371,11.199025632536399,4.901281792238194
76516,198401,198702,38,-0.8312881225762179,-0.8468592008689144
76517,199010,199201,16,-0.27272683636359984,-0.30116474428276435
76518,199011,199611,73,-0.9807691733635642,-0.9838126396219157
76519,199011,199311,37,13.249267487338122,12.047168789846634
76520,199010,200111,134,2.8730917901879645,1.897177455230794
76522,199010,199202,17,0.5000017586709793,0.43614886995410485
76523,199011,199609,71,1.0833332542781604,0.7625157759577592
76524,197212,198804,185,-0.8820366273339093,-0.9572873868399466
76525,199011,199201,15,-0.7288135674001822,-0.737846569499814
76526,199012,200306,151,-0.9093650745750306,-0.9339850134901421
76527,199012,199205,18,2.1250010914557,1.9930218041286492
76528,199012,199211,24,0.5138693554381921,0.42644873068753697
76529,199011,202512,422,61.28629334081925,24.659983092322193
76530,198901,199011,23,-0.9062499504123085,-0.9155689015297697
76531,199011,199212,26,-0.8910893206016568,-0.8975364644138208
76532,197905,201509,437,-0.990518188213995,-0.9971866779630084
76533,199010,199208,23,-0.8926137504170483,-0.8988633405276245
76534,199011,199209,23,-0.9920634938406712,-0.9925016024609314
76535,199010,199703,78,-0.36046491792985913,-0.469585591308077
76536,199010,199104,7,-0.6666667751810638,-0.6728304812612957
76537,199012,199012,1,0.0,0.0
76538,199011,199510,60,-0.571428841005438,-0.6277537428381648
76539,199012,199306,31,-0.24329934654187652,-0.29884662442730664
76541,199012,199112,13,-0.5384623256470178,-0.55218462053351
76542,199012,200207,140,5.87998449542608,4.111282207040595
76543,199012,200008,117,-0.903614222387596,-0.9253679569181733
76544,199012,202003,352,-0.28666946037534646,-0.6302282850598429
76545,198511,199411,109,-0.9931464062943671,-0.9950234760467449
76546,199011,199506,56,-0.3714283834169135,-0.44974222417152737
76547,199012,199811,96,-0.9146667856465139,-0.9303805848750216
76548,199012,200205,138,4.113462259296538,2.8052349849492675
76549,199012,200004,113,-1.9438429083946137e-06,-0.21891570394734966
76550,199011,199402,40,-0.5336793593916036,-0.5756386808369398
76551,199012,199311,36,1.0348119660322395,0.8673377301448129
76552,199101,199607,67,0.2833942634493406,0.0937461939459983
76553,199101,201401,277,-0.9302708902753569,-0.9601149349289606
76554,199101,199203,15,0.11827847058128226,0.0741253364233714
76555,199101,199311,35,2.0358703779584046,1.7860045032293193
76556,199101,199806,90,-0.7767863614011634,-0.8167730991133475
76557,199101,200512,180,36.902907020675606,24.769354468325243
76559,197212,197810,71,0.9859063897945248,0.2548797455631572
76560,199101,199207,19,0.02857158941004724,-0.020477731935485324
76561,199101,199806,90,2.242193938923801,1.6613837363681285
76563,198610,199904,151,6.465533754465968,3.950071117582141
76564,199102,200005,112,-0.4843765989923719,-0.5953183103461993
76565,199102,201312,275,22.765358063096123,12.7259425927283
76566,199102,199802,85,1.376228351274285,0.9755425329309371
76567,198405,199103,83,-0.7402582363212947,-0.801634253072041
76568,199102,201811,334,37.067035091732684,19.32956507886595
76573,199102,202512,419,435.23174773785314,180.1944714322766
76574,199102,199709,80,0.5400591693145225,0.28593029894376565
76575,197212,197310,11,-0.8023258026301266,-0.8161976761297669
76576,199102,199505,52,-0.9549999722143393,-0.9602036547966497
76577,199103,200808,210,-0.9707555884284675,-0.9820063962104261
76578,199103,199606,64,4.831000182375418,4.016074183689897
76579,199103,199310,32,0.6249988151351451,0.5034306127674513
76580,199103,199703,73,-0.7338695757272964,-0.775785117550247
76581,199103,199710,80,41.02956816212088,34.05931799662066
76582,199103,202512,418,63.36876442446619,25.776122017990986
76583,197404,199001,190,-0.8800002581456121,-0.9549765489745704
76584,199103,201603,301,9.131927772271561,4.735406680757763
76585,199103,199405,39,2.62820272729922,2.315808322982606
76586,199103,202204,374,-0.5449900550094657,-0.7878470037780765
76587,199103,200301,143,-0.8124151029693234,-0.8608340995061353
76588,199103,199411,45,0.7456079942670946,0.5718634444035029
76589,199103,199403,37,0.31707246738610356,0.20612342801390476
76590,199103,199301,23,2.7048932931989027,2.5022413458850785
76591,199102,202512,419,4.375936648529606,1.2329644839813305
76592,199103,202512,418,7.762821472614423,2.6451589380425005
76593,199103,199705,75,-0.07609091822405294,-0.22209279060963333
76596,199103,199604,62,-0.04917977203112868,-0.1799707822763669
76597,199103,200011,117,0.028261346107742166,-0.2038504913536836
76598,199103,200609,187,7.942103176138589,4.940835427025552
76604,197212,198010,95,1.3526862452176562,0.17634312260882787
76605,199104,202512,417,460.8174532536608,191.39187354343477
76607,199104,199708,77,-0.9106146225651863,-0.9249563062580854
76608,199104,199504,49,0.730063912810095,0.5375814893308939
76609,199104,200101,118,-0.7420164046873204,-0.8010977420490474
76610,199104,199408,41,-0.9776785569434482,-0.9797758737407081
76611,199104,199511,56,3.1836527554757357,2.677038554617347
76612,197212,198410,143,-0.4136211034813939,-0.763889219255566
76613,199104,202204,373,-0.9837032904017685,-0.9923902203121963
76614,199104,202512,417,35.736433653574984,14.304296639549653
76615,199104,199707,76,0.8897603717944491,0.5895180697336517
76616,199104,200708,197,1.6341707275766364,0.7105004724523611
76617,199104,199611,68,0.14563466198808733,-0.024838087210644042
76618,199104,199608,65,-0.12499844060021538,-0.2490450698094671
76619,199104,201304,265,12.133911173655996,6.6251252884284835
76620,199104,199905,98,1.807218560370706,1.2802316826115874
76621,199104,199705,74,0.23760967645730846,0.04358092643183472
76622,199104,201006,231,-0.988392872359568,-0.992810945649722
76623,199104,200606,183,0.14642251441585194,-0.23722503969373984
76624,199104,201512,297,4.72060256991982,2.2651150911708053
76625,199104,201109,246,3.4832898223445117,1.6675780933254107
76626,199104,199911,104,-0.9745375728176016,-0.9795755931691992
76627,199104,200407,160,-0.824053992663077,-0.8745896990998699
76628,199104,199409,42,0.7618998693949355,0.5920781952363878
76629,199104,199512,57,2.1020335395176626,1.7281728197712352
76630,199104,199606,63,0.19530798462280918,0.029780331359791135
76632,199105,199807,87,-0.699999937218011,-0.7514705362247247
76633,199105,199512,56,-0.9278845359417208,-0.9364820147187014
76634,199105,199703,71,0.9107108818540912,0.6145506951667075
76635,199105,199612,68,2.7215242358809895,2.1724468896034668
76636,199105,201112,248,10.327136825868859,5.786082894011979
76637,199105,199608,64,-0.32954542546196997,-0.4237415227111143
76638,199105,201403,275,4.083567912627801,1.9086700908925711
76639,198308,201908,433,667.7936341869229,259.4186345983118
76640,199105,199602,58,4.329536678764061,3.6517324659064005
76644,199105,202505,409,3.2215175567890233,0.7754628767606915
76645,199105,199606,62,1.1066720524927032,0.8176264294640312
76646,199105,199403,35,-0.7777777973204181,-0.7958937377562536
76647,198310,198505,20,-0.9062499520410836,-0.9120164973954996
76649,199105,199508,52,-0.06542099077321706,-0.17360966613825454
76651,199105,199907,99,-0.924999888685375,-0.9391720752865187
76652,199105,199510,54,0.1608456259986568,0.021121201268825163
76653,199105,200809,209,1.0845771463781073,0.28819346197063106
76654,199105,199509,53,4.1052811286070785,3.5054439202850993
76655,197212,202512,637,288.3613243909203,36.8607273916539
76656,199105,200705,193,29.198292003959804,18.63833130801045
76657,199105,199801,81,-0.6864865091069661,-0.7377040595993922
76658,199105,199503,47,-0.9867256876401918,-0.9881460565981105
76659,199105,199205,13,-0.2500004872325309,-0.27415938349204144
76660,199105,199812,92,12.162156127424764,9.857373449834231
76661,199105,202512,416,6.910993922203523,2.300580700383006
76662,199105,199912,104,-0.44489075023426566,-0.5540655343533734
76663,198404,198804,49,-0.9731183549904816,-0.9764469959182187
76664,199105,200109,125,4.773520957018844,3.377902598928478
76665,199105,199505,49,0.8723348846490131,0.6632041813702145
76666,199105,199802,82,1.3648681929721507,0.9748621352058977
76667,199105,199706,74,0.5612236875404764,0.31676508144399584
76668,199105,199608,64,-0.8411748447959864,-0.8634891227998559
76669,199105,199407,39,0.4737241997367054,0.3426382197062175
76670,199105,200608,184,-0.07572485857437684,-0.38714075958438354
76671,199105,201507,291,2.8302238914868036,1.1698621021605171
76672,199102,202512,419,2.7454219758825045,0.5557092273318212
76673,199106,201104,239,1.0276428842172338,0.22250351302258387
76674,199106,200008,111,3.3423296591324627,2.4075225797358946
76676,199106,200302,141,-0.3278776529051424,-0.5022403590056648
76677,199106,200203,130,-0.7932593757267773,-0.8432101305847369
76678,199106,199609,64,-0.9668675323064229,-0.9715287539971542
76679,199106,199408,39,0.15235776674902143,0.04872290718904164
76680,199106,199503,46,-0.941999874408503,-0.9480527276736659
76681,199106,199802,81,1.0000102251193543,0.6751166555045374
76683,199106,199911,102,-0.12345592554213412,-0.29376484553483706
76684,199106,202512,415,34.91552540089367,14.028807681316037
76685,199106,199505,48,0.5226145618508451,0.3565475334229602
76686,199106,202512,415,0.47240714979975257,-0.38387302883826063
76687,199106,200409,160,-0.3311095196826486,-0.5223720424906113
76688,199106,199611,66,-0.9051727512959898,-0.9189244960639106
76689,199106,199305,24,-0.9326922404324847,-0.9367064341376208
76690,197212,197503,28,-0.17391327676648666,-0.33536855663945025
76691,199106,200410,161,-0.9845853292180767,-0.9890506581559518
76692,199106,199812,91,-0.8871389868099832,-0.9066262758476735
76693,199106,200612,187,3.2237275291367578,1.838143969033422
76694,199106,199405,36,3.0714211387744,2.7429471621546355
76695,199106,201706,313,50.37011012994411,27.437006526180046
76696,199106,199508,51,-0.17073119331130224,-0.26455951480060586
76697,199106,201602,297,3.525116253945318,1.5878418295017296
76698,199106,199809,88,-0.9484537865740809,-0.9572758768914753
76699,199106,200812,211,-0.9717259095945918,-0.9817628162805461
76700,199106,199504,47,-0.5964920503437373,-0.6397914550797286
76701,199106,200302,141,-0.9966400064540459,-0.9975116596131547
76702,199106,200705,192,12.877346280986414,8.05131388023935
76703,199106,200005,108,-0.9296879590572193,-0.9444063396394108
76704,199106,199904,95,2.681827307384511,2.0039457453750904
76705,199106,199812,91,-0.8478259286905416,-0.8741012564395205
76706,199106,200908,219,4.333329779985097,2.3507210085805723
76707,199106,199812,91,-0.9725000295189882,-0.9772483465697058
76708,199106,202512,415,91.00149470367495,37.49791294604695
76709,199106,202512,415,714.66939472259,298.4709829978442
76710,199107,201010,232,0.25612865326558265,-0.21890761395577119
76711,199106,202512,415,-0.7245974247774488,-0.8847581292001397
76712,199106,202512,415,6.214966977052814,2.0190941080448335
76713,199106,200312,151,-0.9307692914312256,-0.9490630272277494
76714,199106,201105,240,8.072825116209277,4.444562345143377
76715,199106,199604,59,-0.9296873792441347,-0.938999415390305
76716,199106,200201,128,3.6252597240337323,2.5414185125859703
76717,199106,200308,147,-0.18437091986374568,-0.40087051318268585
76718,199106,199806,85,0.024998187515705216,-0.14730212130595222
76719,197212,197304,5,0.18518413060458025,0.15256438389069235
76720,199106,200601,176,-0.9690323208201115,-0.9788239168089113
76721,199106,202512,415,199.2300606320079,82.7860240012475
76722,199106,202202,369,36.69751711324977,17.017254298512132
76723,199106,199507,50,-0.31707027958662914,-0.3927523272914554
76724,198809,200203,163,-0.9445333234459096,-0.9630842588929711
76725,199106,199305,24,-0.9176471364178209,-0.9225586109449133
76727,197212,198011,96,-0.7384008496590745,-0.8702712985443831
76728,199107,199412,42,2.2586951481276705,1.9604712100558666
76729,199107,199506,48,5.23733338886988,4.562474366467568
76730,199107,199704,70,3.1612861420314946,2.53267737400926
76731,199107,199211,17,1.4743603606522844,1.369809922878245
76732,199107,202512,414,12.014161509132045,4.461824156597249
76733,199107,200310,148,6.101763534781127,4.220755895839103
76734,199107,200205,131,2.1208325744479812,1.3605852620963588
76735,197212,198002,87,2.6530048115586387,0.963084968442155
76736,199107,202512,414,4.169969719376312,1.1697491215512827
76737,199107,199806,84,-0.6149998105353185,-0.678772848054008
76738,199107,199809,87,-0.9575613339794926,-0.9647209133325855
76739,199107,199911,101,-0.9427082737735911,-0.953703655574619
76740,199107,200212,138,-0.9235002401809703,-0.9424877427562851
76741,199107,199612,66,-0.9473683572896779,-0.9548682004501651
76742,199107,199411,41,0.9680891559325202,0.7879767882887292
76743,198304,199904,193,-0.738764876906554,-0.8461196236411045
76744,199107,202512,414,99.74683809753358,41.2817492802575
76745,199107,200408,158,-0.17017675267184942,-0.40445402830275157
76746,199107,199905,95,0.02777725656199473,-0.15897889956419045
76747,199107,199912,102,1.3999937780986658,0.9393889115948848
76748,199107,199410,40,0.5609735870498715,0.42001610594503314
76749,199107,199611,65,1.2983910788197046,0.97087759596141
76750,199107,202512,414,6.3703811884983494,2.093224714509855
76751,198207,198604,46,-0.8799998452215854,-0.8928175413120973
76752,199107,202512,414,13.766583318955986,5.19728604299905
76753,199107,199507,49,1.371431190749469,1.1148501110946096
76754,199107,199807,85,8.18335297357475,6.6527941446456405
76755,199107,200212,138,4.963720202752999,3.483504408924312
76756,199107,199906,96,3.3089421385070725,2.5259694996207114
76757,199107,201010,232,-0.8568558900411541,-0.91098939260301
76758,199107,200203,129,-0.9740219691656538,-0.9802404239738753
76759,199107,199803,81,-0.7315440921400047,-0.7749075001913724
76760,199107,201206,252,5.931956348453442,3.108219800545889
76762,199107,199904,94,-0.08622037297528584,-0.252262158391328
76763,199107,199807,85,5.348161115678588,4.290134263065494
76764,199107,200705,191,0.7913229469799934,0.17181299080942333
76766,199107,199311,29,2.4317522514159595,2.2010857763550793
76768,199107,200007,109,0.4163478522231098,0.11471821702744837
76769,199107,200612,186,6.3659461097410155,3.964165861867089
76770,197212,198007,92,1.3376501888501333,0.19850505450115635
76771,198901,199501,73,-0.9907555523392475,-0.9925884501455711
76772,199108,200101,114,0.47709475484166725,0.14894520622178825
76773,199108,199804,81,-0.6395627568922251,-0.6978981383921294
76774,199108,200312,149,0.9999997663477844,0.47802478663357884
76775,199108,199609,62,2.3133920635613827,1.85984790276971
76776,199108,200011,112,2.74420144218071,1.929122552699674
76777,199108,199405,34,0.8116852247866213,0.672891712650425
76778,197307,197408,14,-0.8000000761199536,-0.823200067290039
76779,199108,200406,155,23.905846797018214,16.88179406301468
76780,199108,200303,140,-0.24717774201787826,-0.44335292325100334
76781,199108,199811,88,2.2875070523670775,1.7302345154414405
76782,199108,199701,66,-0.06325586339326932,-0.19808578626123907
76783,199108,199512,53,1.8947842941492814,1.568531732007374
76784,199108,199410,39,3.271195143170776,2.891215909698057
76785,199108,200311,148,-0.9701332347317337,-0.9779520139320441
76786,197212,197304,5,-0.4018691183533859,-0.4183314361968707
76787,199108,199507,48,-0.48979633749526147,-0.5443295814219973
76788,199108,202205,370,25.396997671616976,11.300103603450749
76789,199108,200410,159,7.087202138468776,4.76991582639837
76790,199108,199812,89,-0.9724138164968932,-0.9770760329888765
76791,199108,200309,146,-0.24345393890860942,-0.44362001338743146
76792,199108,201006,227,6.44288198094068,3.6508408496966105
76793,199108,200306,143,-0.5883300068074413,-0.694777065471821
76794,197705,198008,40,8.571411310820517,5.8941738133160895
76795,199108,202512,413,58.87321055471317,24.1647295745522
76796,199108,200809,206,-0.807697961078963,-0.8802853160389732
76797,199108,200406,155,0.3699988385580543,-0.01637405476221863
76798,199108,202512,413,4.631382253296479,1.3668717648878932
76799,199108,200202,127,-0.8965521407187725,-0.9207559143188797
76801,199106,199812,91,-0.6822429850773708,-0.7371089004056831
76802,199107,199910,100,-0.5758169818993246,-0.6570220543300125
76803,199108,200004,105,-0.9769182136214367,-0.9816477565396362
76804,199108,202512,413,4.216446889378203,1.1924742985221966
76805,199108,199706,71,2.7931767427508287,2.2228987670783753
76806,199108,199409,38,-0.02996195108851433,-0.11566812408471017
76807,197703,200511,345,-0.09242834258013075,-0.7285552380895022
76808,199108,199307,24,0.08743275176183632,0.025681030401399404
76809,199107,199901,91,-0.6428570143665675,-0.7043734263776817
76815,198306,198604,35,1.1490995893135203,0.963081761140897
76823,197301,199212,240,8.406383192801163,1.8172747406205039
76828,199109,199310,26,-0.945946047849544,-0.9493221011410276
76829,199109,199805,81,9.264485124236506,7.61258395559403
76830,199109,200502,162,8.173707968956617,5.53351672867296
76831,197212,197503,28,-0.3696792870967083,-0.49287289891651664
76832,199109,199912,100,0.11430325212717848,-0.09558036696035106
76835,199109,199410,38,3.999989489411268,3.5685522692547114
76836,199107,199411,41,-0.39506252040871054,-0.45042420023770613
76837,199105,202512,416,12.49888878253282,4.631930984954461
76838,199109,202512,412,15.032110565803723,5.758090637019711
76839,199109,202512,412,77.64266773809554,32.1506119752383
76840,199109,199905,93,-0.4054770270067263,-0.5113607815229761
76841,199109,202512,412,60.11032098463363,24.760119753192154
76842,199109,200310,146,-0.9755823046101986,-0.9819705016743413
76843,199109,201205,249,-0.4281527956944529,-0.660099087926646
76844,199109,199903,91,-0.8611109796639487,-0.8850167261945175
76845,199109,200909,217,1.954822078502552,0.8689195945874109
76846,199109,200904,212,-0.870964755948333,-0.9173409569618377
76847,199109,201710,314,-0.9315941091387758,-0.962117363805503
76848,199109,199809,85,-0.9955357347867355,-0.9962725022730322
76849,199109,199511,51,-0.2700009400987798,-0.35079510688472243
76850,198007,198408,50,-0.8867922834393536,-0.9104088214395649
76851,199109,199509,49,0.6451629979603628,0.46690121097510273
76852,199109,199604,56,-0.8977274619988942,-0.910617858663141
76854,199102,199403,38,13.166712154140031,11.954072390945974
76855,199106,199809,88,-0.9900000011438788,-0.9917114923906476
76856,199106,202512,415,149.9984687111342,62.18512456945386
76857,199101,199211,23,-0.1111105347768202,-0.16244077150097563
76858,199102,202004,351,-0.999913161000813,-0.999954410956435
76859,199106,199805,84,-0.5483867785938966,-0.6238405846273487
76860,199104,200204,133,0.1234790829667018,-0.15645341379029598
76861,199107,199212,18,-0.7971216896759981,-0.8055570810143462
76862,199105,199801,81,-0.9948275712709268,-0.9956725720038941
76863,198309,200204,224,4.024129440914808,1.7998763625120358
76864,199105,199204,12,0.5000003749998125,0.45376380430089386
76865,199005,199304,36,-0.6379662494799203,-0.6759295108191785
76866,198003,198112,22,-0.6419762306702849,-0.6994885595732494
76867,199104,199411,44,-0.741873170370419,-0.7672202939212195
76868,199101,202512,420,1265.7855158865113,522.0483253581654
76869,199108,202401,390,-0.9994827146023715,-0.9997715616481679
76870,198610,199208,71,-0.9746147325938553,-0.9801458022132211
76871,199107,199709,75,-0.9554457047722926,-0.9624107682942419
76872,199103,199406,40,-0.9444445701554011,-0.9493995138982977
76873,198308,200101,210,-0.9992131153484736,-0.9995510578144632
76874,197212,197310,11,-0.40624960258570725,-0.4479162971410962
76875,199103,199711,81,0.7142800302382841,0.43086655155492937
76876,199102,199401,36,-0.28947153482223625,-0.3458472543575449
76877,199104,200002,107,4.781740899752232,3.5967904680008917
76878,199107,199405,35,-0.942307625318359,-0.9468056748698089
76879,199102,201504,291,-0.9562161788806076,-0.9750916008830544
76880,199104,200512,177,-0.9546669144968593,-0.9689026090298577
76881,199109,199502,42,-0.9980952344244327,-0.9982757390482274
76882,199103,199609,67,-0.9988511029567295,-0.9990185594332518
76883,199104,199906,99,-0.6923072566787503,-0.7500690713094539
76884,199106,199305,24,-0.02941011787039526,-0.08729550612500367
76885,199107,199510,52,-0.5428568062729132,-0.5955011428309445
76886,199107,199209,15,-0.3333322166643602,-0.3583381561666876
76887,199109,200811,207,0.16107765651336411,-0.2533684458998442
76888,199105,202107,363,-0.9896286580627845,-0.9948637728160074
76889,199103,200104,122,7.210227508406881,5.256295467118415
76890,199107,199612,66,1.9310261436577032,1.5133641584958903
76891,199105,199412,44,-0.9166664494154307,-0.9247381694119321
76892,199109,202512,412,12.026106354393486,4.490955606195728
76893,199101,199807,91,-0.8068177549692597,-0.8416189682284737
76894,198211,199109,107,-0.76666666481053,-0.832993195950394
76895,199104,199308,29,-0.9659090347876153,-0.9682162962453595
76896,199106,199509,52,-0.9285711870326723,-0.9367771081046368
76897,198809,199410,74,-0.5828276806299074,-0.6679364146819998
76898,199105,200611,187,-0.866171908597194,-0.9102056677039235
76899,199108,199902,91,38.28126554591525,31.523455120690954
76900,199104,200111,128,2.6422853576985417,1.7717504131302353
76901,199109,199406,34,-0.914285494970678,-0.9208878284661798
76902,199108,199407,36,0.10784580610183007,0.016769533632542365
76903,198005,199002,118,-0.8169242099709109,-0.8841473516222169
76904,199108,200905,214,1.0999390259371866,0.33740318407080055
76905,199105,199607,63,-0.3625005439967397,-0.45101957674114146
76906,199102,199807,90,-0.8958329723726686,-0.9140877333416739
76907,199102,199412,47,-0.9519229536403865,-0.9567724085504077
76908,199108,202407,396,-0.9995895432220923,-0.9998222667605041
76909,199104,199612,69,-0.9024388376439231,-0.9169561354472233
76910,199101,200212,144,-0.9438296405054128,-0.9584544273058277
76911,198005,198807,99,-0.8977273826357387,-0.930092134966201
76912,199103,199504,50,-0.5466665683160732,-0.5977001541080095
76913,199105,199307,27,3.984395914362901,3.6668305236971213
76914,198809,199811,123,-0.9998437506791873,-0.9998866239684346
76915,199108,199811,88,-0.9756947320892947,-0.9798147714058655
76916,199104,200001,106,-0.8148140083927189,-0.8518950896505747
76917,199107,199504,46,-0.7807693653027948,-0.8037171407582625
76919,199109,199904,92,-0.9163463445766488,-0.9312449498746703
76920,199107,199706,72,-0.9962499862466475,-0.9968184537089462
76921,199108,199312,29,-0.6607752602118565,-0.683111045547701
76922,199109,199310,26,-0.8431373009192056,-0.85293449077257
76923,199103,199401,35,-0.5056178070249824,-0.5441674445073026
76924,199105,199408,40,-0.18700406425917473,-0.2623016744150368
76925,199105,199206,14,-0.614285482857112,-0.6280413500876001
76926,199108,199212,17,-0.8705885152764595,-0.8757868624429442
76927,199108,202512,413,21.27110458213958,8.36055238968633
76928,199103,202512,418,-0.7187675140428461,-0.8830128956685479
76930,197806,199307,182,-0.9681818771104082,-0.9857876113131671
76931,199106,200703,190,-0.8695239233692258,-0.9138629211726729
76932,198211,202512,518,339.1480470966589,102.07707426815276
76933,199101,199209,21,-0.5929189072711878,-0.6145261839553069
76934,199106,202512,415,-0.7702309385513508,-0.9038534172315822
76935,199108,199410,39,-0.9444442676176833,-0.9493866839433343
76936,199103,199306,28,-0.874999383689588,-0.8833096739706126
76937,199103,200503,169,-0.37746145375121465,-0.5658655145662899
76938,199105,200312,152,-0.9999911304134101,-0.9999934933906297
76939,198803,199810,128,-0.9995058485194002,-0.9996504782210391
76940,198810,199901,124,-0.9684210880707984,-0.976974110474021
76941,199104,199407,40,12.213260663666437,11.020149525572556
76942,199108,199604,57,-0.9995227331484758,-0.9995841091159463
76943,199109,200705,189,2.4739497908814174,1.2825470968465704
76944,199106,199406,37,-0.32608599159971574,-0.3825490571683886
76945,199108,201210,255,2.905730408230647,1.299703357734256
76946,197212,202512,637,190.09011701084074,24.00268770408529
76947,199106,200203,130,-0.8588235621509271,-0.8929333055238574
76948,199108,202512,413,24.162193627809355,9.575678041646267
76949,199108,199503,44,-0.9880420686524694,-0.9892426007296322
76950,199104,201601,298,-0.9995069820749966,-0.9997190674337088
