analysis,horizon,horizon_months,window,period_number,PERMNO,start_ymm,target_end_ymm,end_ymm,realized_months,observed_rows,missing_calendar_months,is_sparse_history,terminal_reason,included_in_summary,nominal_ret,real_ret,nominal_ret_skip_first_observed,real_ret_skip_first_observed,period_end_mthretflg,period_end_security_end_dt,period_end_security_active_flg,period_end_del_action_type,period_end_del_status_type,period_end_del_reason_type,period_end_del_payment_type,stock_terminal_mthretflg,stock_terminal_security_end_dt,stock_terminal_security_active_flg,stock_terminal_del_action_type,stock_terminal_del_status_type,stock_terminal_del_reason_type,stock_terminal_del_payment_type
stock_anchored,10y,120,,1,14358,201312,202311,202311,120,120,0,False,complete,True,-0.9913485700774264,-0.9934330774997499,-0.9892102188871356,-0.991810651329675,CR,2024-08-20,Y,GDR,VCL,FING,PRCF,CR,2024-08-20,Y,GDR,VCL,FING,PRCF
stock_anchored,10y,120,,2,14358,202312,203311,202407,8,8,0,False,delisted,True,-0.753976652867406,-0.7598343143625291,-0.753976652867406,-0.7598343143625291,CR,2024-08-20,Y,GDR,VCL,FING,PRCF,CR,2024-08-20,Y,GDR,VCL,FING,PRCF
stock_anchored,10y,120,,1,14359,201312,202311,202311,120,120,0,False,complete,True,1.1990388515480053,0.6691943230650359,1.0065632818619616,0.5229638277505968,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
stock_anchored,10y,120,,2,14359,202312,203311,202512,25,25,0,False,sample_end,False,-0.16521543299664043,-0.20901628715291787,-0.16521543299664043,-0.20901628715291787,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
stock_anchored,10y,120,,1,14365,192512,193511,193511,120,120,0,False,complete,True,0.34359829142508325,0.7525195105544575,0.34359829142508325,0.7427832910513779,IP,1936-05-15,Y,GDR,VCL,FARG,PRCF,CR,1936-05-15,Y,GDR,VCL,FARG,PRCF
stock_anchored,10y,120,,2,14365,193512,194511,193604,5,5,0,False,delisted,True,0.26097783370191485,0.2701820514661626,0.26097783370191485,0.2701820514661626,CR,1936-05-15,Y,GDR,VCL,FARG,PRCF,CR,1936-05-15,Y,GDR,VCL,FARG,PRCF
stock_anchored,10y,120,,1,14366,198407,199406,198610,28,28,0,False,delisted,True,-0.3750000333645528,-0.41239803680783427,-0.34782589492854055,-0.38448482014561214,CR,1986-11-25,Y,GDR,VCL,INSC,PRCF,CR,1986-11-25,Y,GDR,VCL,INSC,PRCF
stock_anchored,10y,120,,1,14373,192512,193511,193511,120,120,0,False,complete,True,-0.7713936546922028,-0.7018178104680906,-0.7713936546922028,-0.7034743781877122,CR,1968-02-28,Y,MER,FPAY,UNAV,USNC,CR,1968-02-28,Y,MER,FPAY,UNAV,USNC
stock_anchored,10y,120,,2,14373,193512,194511,194511,120,120,0,False,complete,True,-0.4084510348645113,-0.5489847669132737,-0.4084510348645113,-0.5489847669132737,CR,1968-02-28,Y,MER,FPAY,UNAV,USNC,CR,1968-02-28,Y,MER,FPAY,UNAV,USNC
stock_anchored,10y,120,,3,14373,194512,195511,195511,120,120,0,False,complete,True,3.3955938764522244,1.9576300804381135,3.3955938764522244,1.9576300804381135,MP,1968-02-28,Y,MER,FPAY,UNAV,USNC,CR,1968-02-28,Y,MER,FPAY,UNAV,USNC
stock_anchored,10y,120,,4,14373,195512,196511,196511,120,120,0,False,complete,True,0.5703437446379209,0.33256298835205356,0.5703437446379209,0.33256298835205356,CR,1968-02-28,Y,MER,FPAY,UNAV,USNC,CR,1968-02-28,Y,MER,FPAY,UNAV,USNC
stock_anchored,10y,120,,5,14373,196512,197511,196801,26,26,0,False,delisted,True,2.0231295079754568,1.8103579297015249,2.0231295079754568,1.8103579297015249,CR,1968-02-28,Y,MER,FPAY,UNAV,USNC,CR,1968-02-28,Y,MER,FPAY,UNAV,USNC
stock_anchored,10y,120,,1,14374,198408,199407,198701,30,30,0,False,delisted,True,0.8928562997527052,0.7719994676641799,0.6060604747212552,0.5092924425213248,DE,1987-01-30,Y,MER,FPAY,UNAV,CASH,DE,1987-01-30,Y,MER,FPAY,UNAV,CASH
stock_anchored,10y,120,,1,14378,201401,202312,202001,73,73,0,False,delisted,True,-0.3839517528548484,-0.4434667929769993,-0.47857964102245254,-0.5272004810982944,CR,2020-02-10,Y,MER,FPAY,UNAV,CASH,CR,2020-02-10,Y,MER,FPAY,UNAV,CASH
stock_anchored,10y,120,,1,14379,201401,202312,202312,120,120,0,False,complete,True,-0.7194703315861595,-0.7868687490817253,-0.7110193824052176,-0.779631388362681,CR,2025-05-09,Y,MER,FPAY,UNAV,USTK,CR,2025-05-09,Y,MER,FPAY,UNAV,USTK
stock_anchored,10y,120,,2,14379,202401,203312,202504,16,16,0,False,delisted,True,-0.08949820872397773,-0.12937301869806406,-0.08949820872397773,-0.12937301869806406,CR,2025-05-09,Y,MER,FPAY,UNAV,USTK,CR,2025-05-09,Y,MER,FPAY,UNAV,USTK
stock_anchored,10y,120,,1,14380,201401,202312,202204,100,100,0,False,delisted,True,-0.9594258674128414,-0.9672934394110708,-0.9629722045245068,-0.9700410786020308,CR,2022-05-06,Y,GDR,VCL,BKPY,PRCF,CR,2022-05-06,Y,GDR,VCL,BKPY,PRCF
stock_anchored,10y,120,,1,14381,192512,193511,193211,84,84,0,False,delisted,True,-0.9923989777407127,-0.9896349696464264,-0.9923989777407127,-0.9896925531483908,CR,1932-12-17,Y,GDR,VCL,UNAV,PRCF,CR,1932-12-17,Y,GDR,VCL,UNAV,PRCF
stock_anchored,10y,120,,1,14382,197212,198211,198211,120,120,0,False,complete,True,3.490758422763111,0.9429403788281239,3.2734655213966564,0.85328861897304,CR,2009-07-31,Y,GDR,VCL,SHLD,PRCF,DE,2009-07-31,Y,GDR,VCL,SHLD,PRCF
stock_anchored,10y,120,,2,14382,198212,199211,199211,120,120,0,False,complete,True,1.0419486538418816,0.40923216955284847,1.0419486538418816,0.40923216955284847,CR,2009-07-31,Y,GDR,VCL,SHLD,PRCF,DE,2009-07-31,Y,GDR,VCL,SHLD,PRCF
stock_anchored,10y,120,,3,14382,199212,200211,200211,120,120,0,False,complete,True,3.1642242791327364,2.2615545925915557,3.1642242791327364,2.2615545925915557,CR,2009-07-31,Y,GDR,VCL,SHLD,PRCF,DE,2009-07-31,Y,GDR,VCL,SHLD,PRCF
stock_anchored,10y,120,,4,14382,200212,201211,200907,80,80,0,False,delisted,True,1.7340778381518351,1.3017692606810636,1.7340778381518351,1.3017692606810636,DE,2009-07-31,Y,GDR,VCL,SHLD,PRCF,DE,2009-07-31,Y,GDR,VCL,SHLD,PRCF
stock_anchored,10y,120,,1,14392,201401,202312,201904,64,64,0,False,delisted,True,-0.9842699205940545,-0.9856548308909631,-0.9834651182969205,-0.9848647870910454,CR,2019-05-22,Y,GDR,VCL,LP,PRCF,CR,2019-05-22,Y,GDR,VCL,LP,PRCF
stock_anchored,10y,120,,1,14393,201401,202312,201707,43,43,0,False,delisted,True,0.9957957232742389,0.9001013028250733,0.9957957232742389,0.9071701502758214,DE,2017-07-31,Y,MER,FPAY,UNAV,CASH,DE,2017-07-31,Y,MER,FPAY,UNAV,CASH
stock_anchored,10y,120,,1,14394,201401,202312,201702,38,38,0,False,delisted,True,0.7883898062930694,0.7109085518930143,0.9023642534454952,0.8267157494323019,CR,2017-03-09,Y,GDR,VCL,CORQ,PRCF,CR,2017-03-09,Y,GDR,VCL,CORQ,PRCF
stock_anchored,10y,120,,1,14400,201401,202312,202108,92,92,0,False,delisted,True,-0.2647538591786994,-0.37365114260030086,-0.2647538591786994,-0.371320969720926,CR,2021-09-07,Y,MER,FPAY,UNAV,CASH,CR,2021-09-07,Y,MER,FPAY,UNAV,CASH
stock_anchored,10y,120,,1,14401,201402,202401,202401,120,120,0,False,complete,True,1.3891791246058887,0.8120506460775876,1.3645710338565453,0.8000186497497621,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
stock_anchored,10y,120,,2,14401,202402,203401,202512,23,23,0,False,sample_end,False,0.3564700438288315,0.2910145269231572,0.3564700438288315,0.2910145269231572,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
stock_anchored,10y,120,,1,14402,192512,193511,193511,120,120,0,False,complete,True,-0.6038701679910611,-0.48330891477094895,-0.6038701679910611,-0.4861794207999993,CR,1979-01-05,Y,MER,FPAY,UNAV,CASH,CR,1979-01-05,Y,MER,FPAY,UNAV,CASH
stock_anchored,10y,120,,2,14402,193512,194511,194511,120,120,0,False,complete,True,4.2627344541841525,3.0124715728033893,4.2627344541841525,3.0124715728033893,CR,1979-01-05,Y,MER,FPAY,UNAV,CASH,CR,1979-01-05,Y,MER,FPAY,UNAV,CASH
stock_anchored,10y,120,,3,14402,194512,195511,195511,120,120,0,False,complete,True,1.3324114855665146,0.5693921148235666,1.3324114855665146,0.5693921148235666,CR,1979-01-05,Y,MER,FPAY,UNAV,CASH,CR,1979-01-05,Y,MER,FPAY,UNAV,CASH
stock_anchored,10y,120,,4,14402,195512,196511,196511,120,120,0,False,complete,True,1.5953607174467055,1.2023723438270157,1.5953607174467055,1.2023723438270157,CR,1979-01-05,Y,MER,FPAY,UNAV,CASH,CR,1979-01-05,Y,MER,FPAY,UNAV,CASH
stock_anchored,10y,120,,5,14402,196512,197511,197511,120,120,0,False,complete,True,0.6504547086509267,-0.053898476234459314,0.6504547086509267,-0.053898476234459314,CR,1979-01-05,Y,MER,FPAY,UNAV,CASH,CR,1979-01-05,Y,MER,FPAY,UNAV,CASH
stock_anchored,10y,120,,6,14402,197512,198511,197812,37,37,0,False,delisted,True,0.15340798840833325,-0.057851377267640114,0.15340798840833325,-0.057851377267640114,CR,1979-01-05,Y,MER,FPAY,UNAV,CASH,CR,1979-01-05,Y,MER,FPAY,UNAV,CASH
stock_anchored,10y,120,,1,14403,197212,198211,198211,120,120,0,False,complete,True,9.966758509533793,3.7448016408595173,9.847554730599246,3.704296694392524,CR,1999-05-21,Y,MER,FPAY,UNAV,STK,CR,1999-05-21,Y,MER,FPAY,UNAV,STK
stock_anchored,10y,120,,2,14403,198212,199211,199211,120,120,0,False,complete,True,-0.36073844791842335,-0.5588194922253907,-0.36073844791842335,-0.5588194922253907,CR,1999-05-21,Y,MER,FPAY,UNAV,STK,CR,1999-05-21,Y,MER,FPAY,UNAV,STK
stock_anchored,10y,120,,3,14403,199212,200211,199904,77,77,0,False,delisted,True,1.9401842781863485,1.5120708032639132,1.9401842781863485,1.5120708032639132,CR,1999-05-21,Y,MER,FPAY,UNAV,STK,CR,1999-05-21,Y,MER,FPAY,UNAV,STK
stock_anchored,10y,120,,1,14406,201401,202312,202312,120,120,0,False,complete,True,0.6266622907613975,0.23584992208424294,0.738685818016181,0.32587362771502515,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
stock_anchored,10y,120,,2,14406,202401,203312,202512,24,24,0,False,sample_end,False,0.10805217495357566,0.04887016502900576,0.10805217495357566,0.04887016502900576,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
stock_anchored,10y,120,,1,14408,201401,202312,201806,54,54,0,False,delisted,True,1.1846065709641835,1.0204071477589598,1.1525592685736608,0.9981747372610559,CR,2018-07-18,Y,MER,FPAY,UNAV,STK,CR,2018-07-18,Y,MER,FPAY,UNAV,STK
stock_anchored,10y,120,,1,14409,201401,202312,201710,46,46,0,False,delisted,True,0.29451890304876427,0.2230708936346819,0.20535516539872356,0.1430650680053689,CR,2017-11-10,Y,MER,FPAY,UNAV,CST,CR,2017-11-10,Y,MER,FPAY,UNAV,CST
stock_anchored,10y,120,,1,14410,192512,193511,193511,120,120,0,False,complete,True,-0.13505816506550106,0.12818500208847605,-0.13505816506550106,0.12191730763242847,CR,1943-11-22,Y,GDR,VCL,INSC,PRCF,CR,1943-11-22,Y,GDR,VCL,INSC,PRCF
stock_anchored,10y,120,,2,14410,193512,194511,194310,95,95,0,False,delisted,True,5.097883298741463,3.836252271415649,5.097883298741463,3.836252271415649,CR,1943-11-22,Y,GDR,VCL,INSC,PRCF,CR,1943-11-22,Y,GDR,VCL,INSC,PRCF
stock_anchored,10y,120,,1,14414,201401,202312,202112,96,96,0,False,delisted,True,0.9136367003721257,0.5995979920697252,0.8815321178453308,0.5786130188374137,CR,2022-01-28,Y,MER,FPAY,UNAV,CASH,CR,2022-01-28,Y,MER,FPAY,UNAV,CASH
stock_anchored,10y,120,,1,14416,201401,202312,201601,25,25,0,False,delisted,True,-0.9863945988821686,-0.9866166695153157,-0.9849850228580352,-0.9851751532478186,CR,2016-02-01,Y,GDR,VCL,INSC,PRCF,CR,2016-02-01,Y,GDR,VCL,INSC,PRCF
stock_anchored,10y,120,,1,14417,201401,202312,201708,44,44,0,False,delisted,True,-0.9830323504445528,-0.9838941435846211,-0.9839352838788578,-0.9846944874482499,CR,2017-09-12,Y,GDR,VCL,BKPY,PRCF,CR,2017-09-12,Y,GDR,VCL,BKPY,PRCF
stock_anchored,10y,120,,1,14419,201401,202312,202312,120,120,0,False,complete,True,-0.9998777321908745,-0.9999071075396292,-0.9998649908360344,-0.9998970457525178,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
stock_anchored,10y,120,,2,14419,202401,203312,202512,24,24,0,False,sample_end,False,-0.9948589330428463,-0.9951335218055045,-0.9948589330428463,-0.9951335218055045,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
stock_anchored,10y,120,,1,14420,201401,202312,201905,65,65,0,False,delisted,True,-0.9807004792428052,-0.9824370382013359,-0.9806581592953435,-0.9823330443345734,CR,2019-06-12,Y,GDR,VCL,SHLD,PRCF,CR,2019-06-12,Y,GDR,VCL,SHLD,PRCF
stock_anchored,10y,120,,1,14421,201401,202312,201911,71,71,0,False,delisted,True,-0.9961890041277371,-0.9965469628587176,-0.9961890041277371,-0.9965341167053271,CR,2019-12-26,Y,GDR,VCL,INSC,PRCF,CR,2019-12-26,Y,GDR,VCL,INSC,PRCF
stock_anchored,10y,120,,1,14422,201401,202312,202312,120,120,0,False,complete,True,-0.9424480983817105,-0.9562751816804758,-0.9424480983817105,-0.9561125145268599,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
stock_anchored,10y,120,,2,14422,202401,203312,202512,24,24,0,False,sample_end,False,-0.8392398380996239,-0.8478261751982918,-0.8392398380996239,-0.8478261751982918,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
stock_anchored,10y,120,,1,14423,201401,202312,202312,120,120,0,False,complete,True,-0.9981703452514549,-0.9986099274008668,-0.9982329893142848,-0.9986525266130292,CR,2024-04-10,Y,GDR,VCL,FING,PRCF,CR,2024-04-10,Y,GDR,VCL,FING,PRCF
stock_anchored,10y,120,,2,14423,202401,203312,202403,3,3,0,False,delisted,True,-0.256868037180325,-0.2701588147641484,-0.256868037180325,-0.2701588147641484,CR,2024-04-10,Y,GDR,VCL,FING,PRCF,CR,2024-04-10,Y,GDR,VCL,FING,PRCF
stock_anchored,10y,120,,1,14424,201401,202312,202312,120,120,0,False,complete,True,-0.9982472043856343,-0.9986683208089681,-0.9982472043856343,-0.9986633666325561,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
stock_anchored,10y,120,,2,14424,202401,203312,202512,24,24,0,False,sample_end,False,-0.9073718965753487,-0.9123192424315143,-0.9073718965753487,-0.9123192424315143,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
stock_anchored,10y,120,,1,14425,201401,202312,201809,57,57,0,False,delisted,True,1.5824214872282574,1.384064051818692,1.7115424260125498,1.5125799029593359,CR,2018-10-05,Y,MER,FPAY,UNAV,CASH,CR,2018-10-05,Y,MER,FPAY,UNAV,CASH
stock_anchored,10y,120,,1,14426,201401,202312,202111,95,95,0,False,delisted,True,-0.1736901933801701,-0.307170139296039,-0.07562614413278579,-0.22206371382763934,CR,2021-12-27,Y,MER,FPAY,UNAV,CASH,CR,2021-12-27,Y,MER,FPAY,UNAV,CASH
stock_anchored,10y,120,,1,14429,192512,193511,193511,120,120,0,False,complete,True,-0.4500313048973803,-0.2826495281270176,-0.4500313048973803,-0.2866348085263124,CR,1969-03-04,Y,MER,FPAY,UNAV,CNC,CR,1969-03-04,Y,MER,FPAY,UNAV,CNC
stock_anchored,10y,120,,2,14429,193512,194511,194511,120,120,0,False,complete,True,3.031849637324207,2.0740069058052,3.031849637324207,2.0740069058052,CR,1969-03-04,Y,MER,FPAY,UNAV,CNC,CR,1969-03-04,Y,MER,FPAY,UNAV,CNC
stock_anchored,10y,120,,3,14429,194512,195511,195511,120,120,0,False,complete,True,4.833986150621338,2.9254702351764394,4.833986150621338,2.9254702351764394,CR,1969-03-04,Y,MER,FPAY,UNAV,CNC,CR,1969-03-04,Y,MER,FPAY,UNAV,CNC
stock_anchored,10y,120,,4,14429,195512,196511,196511,120,120,0,False,complete,True,0.7948923617025476,0.5231105529904911,0.7948923617025476,0.5231105529904911,CR,1969-03-04,Y,MER,FPAY,UNAV,CNC,CR,1969-03-04,Y,MER,FPAY,UNAV,CNC
stock_anchored,10y,120,,5,14429,196512,197511,196902,39,39,0,False,delisted,True,0.9265613540865278,0.7059216459369537,0.9265613540865278,0.7059216459369537,CR,1969-03-04,Y,MER,FPAY,UNAV,CNC,CR,1969-03-04,Y,MER,FPAY,UNAV,CNC
stock_anchored,10y,120,,1,14430,198406,199405,198610,29,29,0,False,delisted,True,-0.8043478140281184,-0.8165871620172931,-0.8235294562514146,-0.8340888904195075,CR,1986-11-17,Y,GDR,VCL,DELQ,PRCF,CR,1986-11-17,Y,GDR,VCL,DELQ,PRCF
stock_anchored,10y,120,,1,14431,201401,202312,202312,120,120,0,False,complete,True,-0.738067555894968,-0.8009979130412991,-0.7628130347885166,-0.8191277925240774,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
stock_anchored,10y,120,,2,14431,202401,203312,202512,24,24,0,False,sample_end,False,-0.9497457015884783,-0.95242982644701,-0.9497457015884783,-0.95242982644701,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
stock_anchored,10y,120,,1,14432,201401,202312,202312,120,120,0,False,complete,True,2.69176059747383,1.8047997870572994,2.69176059747383,1.8152343369389907,CR,2025-04-01,Y,MER,FPAY,UNAV,CASH,CR,2025-04-01,Y,MER,FPAY,UNAV,CASH
stock_anchored,10y,120,,2,14432,202401,203312,202503,15,15,0,False,delisted,True,0.8419420549396834,0.766760864119425,0.8419420549396834,0.766760864119425,CR,2025-04-01,Y,MER,FPAY,UNAV,CASH,CR,2025-04-01,Y,MER,FPAY,UNAV,CASH
stock_anchored,10y,120,,1,14433,201401,202312,202202,98,98,0,False,delisted,True,0.27423475420849663,0.04667743529986246,0.32594667451456405,0.09320638355168076,CR,2022-03-07,Y,MER,FPAY,UNAV,CASH,CR,2022-03-07,Y,MER,FPAY,UNAV,CASH
stock_anchored,10y,120,,1,14434,201401,202312,202312,120,120,0,False,complete,True,2.0884424877765824,1.3464313579764524,2.0884424877765824,1.3551606637763705,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
stock_anchored,10y,120,,2,14434,202401,203312,202512,24,24,0,False,sample_end,False,-0.48540761804026267,-0.512892435221841,-0.48540761804026267,-0.512892435221841,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
stock_anchored,10y,120,,1,14435,201401,202312,202312,120,120,0,False,complete,True,-0.976619882903984,-0.9822370531022102,-0.9759873661148144,-0.9816886307632795,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
stock_anchored,10y,120,,2,14435,202401,203312,202512,24,24,0,False,sample_end,False,0.5915143517712682,0.506510215422211,0.5915143517712682,0.506510215422211,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
stock_anchored,10y,120,,1,14436,201401,202312,202312,120,120,0,False,complete,True,0.1318249859514531,-0.14010066585709224,0.1318249859514531,-0.1369016273600302,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
stock_anchored,10y,120,,2,14436,202401,203312,202512,24,24,0,False,sample_end,False,-0.5190290424055559,-0.5447181106906094,-0.5190290424055559,-0.5447181106906094,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
stock_anchored,10y,120,,1,14437,192512,193511,193511,120,120,0,False,complete,True,-0.3284603336169667,-0.1240786960221314,-0.3284603336169667,-0.12894492548867476,CR,1977-01-31,Y,MER,FPAY,UNAV,STK,DE,1977-01-31,Y,MER,FPAY,UNAV,STK
stock_anchored,10y,120,,2,14437,193512,194511,194511,120,120,0,False,complete,True,4.794030911064835,3.41754842943065,4.794030911064835,3.41754842943065,CR,1977-01-31,Y,MER,FPAY,UNAV,STK,DE,1977-01-31,Y,MER,FPAY,UNAV,STK
stock_anchored,10y,120,,3,14437,194512,195511,195511,120,120,0,False,complete,True,6.273042609485161,3.8937572948580526,6.273042609485161,3.8937572948580526,CR,1977-01-31,Y,MER,FPAY,UNAV,STK,DE,1977-01-31,Y,MER,FPAY,UNAV,STK
stock_anchored,10y,120,,4,14437,195512,196511,196511,120,120,0,False,complete,True,1.9271079938559628,1.4838865941553792,1.9271079938559628,1.4838865941553792,CR,1977-01-31,Y,MER,FPAY,UNAV,STK,DE,1977-01-31,Y,MER,FPAY,UNAV,STK
stock_anchored,10y,120,,5,14437,196512,197511,197511,120,120,0,False,complete,True,0.8256333587135698,0.04652038826799676,0.8256333587135698,0.04652038826799676,CR,1977-01-31,Y,MER,FPAY,UNAV,STK,DE,1977-01-31,Y,MER,FPAY,UNAV,STK
stock_anchored,10y,120,,6,14437,197512,198511,197701,14,14,0,False,delisted,True,0.7248210274456426,0.6304718430383598,0.7248210274456426,0.6304718430383598,DE,1977-01-31,Y,MER,FPAY,UNAV,STK,DE,1977-01-31,Y,MER,FPAY,UNAV,STK
stock_anchored,10y,120,,1,14438,198011,199010,199010,120,120,0,False,complete,True,-0.9787233582965141,-0.9864849496894711,-0.9772726730150658,-0.9854442962006601,CR,1991-09-23,Y,GDR,VCL,DELQ,PRCF,CR,1991-09-23,Y,GDR,VCL,DELQ,PRCF
stock_anchored,10y,120,,2,14438,199011,200010,199108,10,10,0,False,delisted,True,-2.499999999239222e-07,-0.022694241398243054,-2.499999999239222e-07,-0.022694241398243054,CR,1991-09-23,Y,GDR,VCL,DELQ,PRCF,CR,1991-09-23,Y,GDR,VCL,DELQ,PRCF
stock_anchored,10y,120,,1,14440,201401,202312,202312,120,120,0,False,complete,True,-0.2175774566972699,-0.40555772106512256,-0.15028052391045388,-0.35202747234206033,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
stock_anchored,10y,120,,2,14440,202401,203312,202512,24,24,0,False,sample_end,False,3.2502688633357506,3.0232583851851462,3.2502688633357506,3.0232583851851462,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
stock_anchored,10y,120,,1,14441,201401,202312,202108,92,92,0,False,delisted,True,1.947815552875999,1.5112146815303,1.947815552875999,1.5205570221062588,CR,2021-09-01,Y,MER,FPAY,UNAV,CASH,CR,2021-09-01,Y,MER,FPAY,UNAV,CASH
stock_anchored,10y,120,,1,14442,201401,202312,202312,120,120,0,False,complete,True,-0.995556331133184,-0.9966239410269649,-0.995556331133184,-0.9966113812514258,CR,2024-10-07,Y,GDR,VCL,FING,PRCF,CR,2024-10-07,Y,GDR,VCL,FING,PRCF
stock_anchored,10y,120,,2,14442,202401,203312,202409,9,9,0,False,delisted,True,-0.7928267220352123,-0.7984479138265125,-0.7928267220352123,-0.7984479138265125,CR,2024-10-07,Y,GDR,VCL,FING,PRCF,CR,2024-10-07,Y,GDR,VCL,FING,PRCF
stock_anchored,10y,120,,1,14444,201402,202401,202401,120,120,0,False,complete,True,-0.9999999470901249,-0.9999999598709981,-0.9999999600582217,-0.9999999695945079,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
stock_anchored,10y,120,,2,14444,202402,203401,202512,23,23,0,False,sample_end,False,-0.8746754614509692,-0.8807229097444365,-0.8746754614509692,-0.8807229097444365,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
stock_anchored,10y,120,,1,14445,192512,193511,193511,120,120,0,False,complete,True,-0.5079538200182989,-0.3582006348064758,-0.5079538200182989,-0.3617661868353289,CR,1952-10-31,Y,MER,FPAY,UNAV,STK,DE,1952-10-31,Y,MER,FPAY,UNAV,STK
stock_anchored,10y,120,,2,14445,193512,194511,194511,120,120,0,False,complete,True,1.1074892372998502,0.6068149986043061,1.1074892372998502,0.6068149986043061,CR,1952-10-31,Y,MER,FPAY,UNAV,STK,DE,1952-10-31,Y,MER,FPAY,UNAV,STK
stock_anchored,10y,120,,3,14445,194512,195511,195210,83,83,0,False,delisted,True,2.273544126409643,1.219144145618524,2.273544126409643,1.219144145618524,DE,1952-10-31,Y,MER,FPAY,UNAV,STK,DE,1952-10-31,Y,MER,FPAY,UNAV,STK
stock_anchored,10y,120,,1,14446,197904,198903,198508,77,77,0,False,delisted,True,-0.9358976903773838,-0.9585709147068647,-0.9305558370291794,-0.954604093465371,CR,1985-09-18,Y,MER,FPAY,UNAV,STK,CR,1985-09-18,Y,MER,FPAY,UNAV,STK
stock_anchored,10y,120,,1,14447,201402,202401,201803,50,50,0,False,delisted,True,-0.9943749996655452,-0.9947274835176583,-0.9955882350318002,-0.9958494009673301,CR,2018-04-24,Y,GDR,VCL,INSC,PRCF,CR,2018-04-24,Y,GDR,VCL,INSC,PRCF
stock_anchored,10y,120,,1,14448,201402,202401,201504,15,15,0,False,delisted,True,5.442519867929332,5.369462581949027,3.0846095606700272,3.0532238820268454,CR,2015-05-04,Y,MER,FPAY,UNAV,CASH,CR,2015-05-04,Y,MER,FPAY,UNAV,CASH
stock_anchored,10y,120,,1,14449,201402,202401,202309,116,116,0,False,delisted,True,-0.9999950748922757,-0.9999962569763753,-0.9999951215980956,-0.999996278762147,CR,2023-10-24,Y,GDR,VCL,FING,PRCF,CR,2023-10-24,Y,GDR,VCL,FING,PRCF
stock_anchored,10y,120,,1,14451,201402,202401,202302,109,109,0,False,delisted,True,-0.4090298752752112,-0.5404953872652449,-0.41316821303687545,-0.5420258151343258,CR,2023-03-03,Y,MER,FPAY,UNAV,CSHN,CR,2023-03-03,Y,MER,FPAY,UNAV,CSHN
stock_anchored,10y,120,,1,14452,201402,202401,202401,120,120,0,False,complete,True,-0.9712593645223503,-0.978201932810481,-0.9807508763866231,-0.9853466946015549,CR,2025-10-10,Y,GDR,VCL,FING,PRCF,CR,2025-10-10,Y,GDR,VCL,FING,PRCF
stock_anchored,10y,120,,2,14452,202402,203401,202509,20,20,0,False,delisted,True,-0.8695240167466283,-0.8761052606925642,-0.8695240167466283,-0.8761052606925642,CR,2025-10-10,Y,GDR,VCL,FING,PRCF,CR,2025-10-10,Y,GDR,VCL,FING,PRCF
