analysis,horizon,horizon_months,window,period_number,PERMNO,start_ymm,target_end_ymm,end_ymm,realized_months,observed_rows,missing_calendar_months,is_sparse_history,terminal_reason,included_in_summary,no_post_start_obs,nominal_ret,real_ret,nominal_ret_skip_first_observed,real_ret_skip_first_observed,period_end_mthretflg,period_end_security_end_dt,period_end_security_active_flg,period_end_del_action_type,period_end_del_status_type,period_end_del_reason_type,period_end_del_payment_type,stock_terminal_mthretflg,stock_terminal_security_end_dt,stock_terminal_security_active_flg,stock_terminal_del_action_type,stock_terminal_del_status_type,stock_terminal_del_reason_type,stock_terminal_del_payment_type
calendar_window,10y,120,1945-1955,1,20263,194512,195512,195512,120,120,0,False,complete,True,False,4.149805235347787,2.497255794154086,,,CR,1985-05-02,Y,MER,FPAY,UNAV,CASH,CR,1985-05-02,Y,MER,FPAY,UNAV,CASH
calendar_window,10y,120,1945-1955,1,20298,194512,195512,195512,120,120,0,False,complete,True,False,21.34047513494389,14.171516696118617,,,CR,1965-02-05,Y,GLI,FPAY,UNAV,UNAV,CR,1965-02-05,Y,GLI,FPAY,UNAV,UNAV
calendar_window,10y,120,1945-1955,1,20300,194512,195512,195512,120,120,0,False,complete,True,False,0.22169557101923054,-0.17034106744216337,,,CR,1966-04-29,Y,MER,FPAY,UNAV,CNC,DE,1966-04-29,Y,MER,FPAY,UNAV,CNC
calendar_window,10y,120,1945-1955,1,20327,194512,195512,195512,120,120,0,False,complete,True,False,1.623051294340753,0.7813258789926016,,,CR,1965-04-23,Y,MER,FPAY,UNAV,UNAV,CR,1965-04-23,Y,MER,FPAY,UNAV,UNAV
calendar_window,10y,120,1945-1955,1,20335,194512,195512,195512,120,120,0,False,complete,True,False,1.6561729754123076,0.8038189609143296,,,CR,1968-12-05,Y,MER,FPAY,UNAV,STK,CR,1968-12-05,Y,MER,FPAY,UNAV,STK
calendar_window,10y,120,1945-1955,1,20343,194512,195512,195512,120,120,0,False,complete,True,False,-0.4073278433417762,-0.5975136846574752,,,CR,1988-04-22,Y,MER,FPAY,UNAV,CASH,CR,1988-04-22,Y,MER,FPAY,UNAV,CASH
calendar_window,10y,120,1945-1955,1,20351,194512,195512,195512,120,120,0,False,complete,True,False,1.235430556656052,0.518090900415678,,,CR,1960-10-06,Y,GDR,VCL,UNAV,PRCF,CR,1960-10-06,Y,GDR,VCL,UNAV,PRCF
calendar_window,10y,120,1945-1955,1,20378,194512,195512,195512,120,120,0,False,complete,True,False,-0.3906589174533628,-0.5861937424496716,,,CR,1961-02-17,Y,GDR,VCL,UNAV,PRCF,CR,1961-02-17,Y,GDR,VCL,UNAV,PRCF
calendar_window,10y,120,1945-1955,1,20386,194512,195512,195512,120,120,0,False,complete,True,False,1.1766527899729047,0.4781746558771234,,,CR,1984-04-26,Y,MER,FPAY,UNAV,CASH,MP,1984-04-26,Y,MER,FPAY,UNAV,CASH
calendar_window,10y,120,1945-1955,1,20394,194512,195512,195512,120,120,0,False,complete,True,False,8.935616792999943,5.747321851962649,,,CR,1997-09-30,Y,MER,FPAY,UNAV,CASH,DE,1997-09-30,Y,MER,FPAY,UNAV,CASH
calendar_window,10y,120,1945-1955,1,20407,194512,195512,195512,120,120,0,False,complete,True,False,0.9879625779227499,0.35003428799231573,,,CR,1983-08-12,Y,GEX,FPAY,UNAV,UNAV,MP,1983-08-12,Y,GEX,FPAY,UNAV,UNAV
calendar_window,10y,120,1945-1955,1,20415,194512,195512,195512,120,120,0,False,complete,True,False,2.873299176029277,1.6303748135721223,,,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
calendar_window,10y,120,1945-1955,1,20423,194512,195512,195512,120,120,0,False,complete,True,False,2.0285909985509223,1.05672970797115,,,CR,1964-10-30,Y,MER,FPAY,UNAV,CST,DE,1964-10-30,Y,MER,FPAY,UNAV,CST
calendar_window,10y,120,1945-1955,1,20431,194512,195512,195512,120,120,0,False,complete,True,False,11.390177397430271,7.414224949001165,,,CR,1969-06-26,Y,MER,FPAY,UNAV,UNAV,CR,1969-06-26,Y,MER,FPAY,UNAV,UNAV
calendar_window,10y,120,1945-1955,1,20458,194512,195512,195512,120,120,0,False,complete,True,False,2.2142313761472896,1.1827989196224116,,,CR,1997-08-28,Y,GDR,VCL,FING,PRCF,CR,1997-08-28,Y,GDR,VCL,FING,PRCF
calendar_window,10y,120,1945-1955,1,20466,194512,195512,195302,86,86,0,False,delisted,True,False,1.0137290015103106,0.3830138802825511,,,DE,1953-02-27,Y,MER,FPAY,UNAV,STK,DE,1953-02-27,Y,MER,FPAY,UNAV,STK
calendar_window,10y,120,1945-1955,1,20474,194512,195512,195512,120,120,0,False,complete,True,False,0.33537794486324346,-0.0931388583391406,,,CR,1986-03-31,Y,MER,FPAY,UNAV,CASH,DE,1986-03-31,Y,MER,FPAY,UNAV,CASH
calendar_window,10y,120,1945-1955,1,20482,194512,195512,195512,120,120,0,False,complete,True,False,2.175911921295899,1.1567760062531849,,,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
calendar_window,10y,120,1945-1955,1,20490,194512,195512,195512,120,120,0,False,complete,True,False,0.40439501221804575,-0.04626905886684973,,,CR,1966-01-14,Y,GDR,VCL,FING,PRCF,CR,1966-01-14,Y,GDR,VCL,FING,PRCF
calendar_window,10y,120,1945-1955,1,20503,194512,195512,195512,120,120,0,False,complete,True,False,2.180330809518164,1.1597768930309895,,,CR,1965-09-24,Y,MER,FPAY,UNAV,UNAV,CR,1965-09-24,Y,MER,FPAY,UNAV,UNAV
calendar_window,10y,120,1945-1955,1,20511,194512,195512,195512,120,120,0,False,complete,True,False,0.5523495159195106,0.05420750707966815,,,CR,1965-09-03,Y,GLI,FPAY,UNAV,UNAV,CR,1965-09-03,Y,GLI,FPAY,UNAV,UNAV
calendar_window,10y,120,1945-1955,1,20538,194512,195512,195512,120,120,0,False,complete,True,False,-0.25411012313665293,-0.49346284481668257,,,CR,1971-11-04,Y,MER,FPAY,UNAV,STK,CR,1971-11-04,Y,MER,FPAY,UNAV,STK
calendar_window,10y,120,1945-1955,1,20546,194512,195512,195512,120,120,0,False,complete,True,False,2.6055448132915635,1.4485416269368074,,,CR,1968-12-20,Y,GEX,FPAY,UNAV,UNAV,CR,1968-12-20,Y,GEX,FPAY,UNAV,UNAV
calendar_window,10y,120,1945-1955,1,20554,194512,195512,195512,120,120,0,False,complete,True,False,0.26702489462388024,-0.13955772081512574,,,CR,1958-06-13,Y,GDR,VCL,UNAV,PRCF,CR,1958-06-13,Y,GDR,VCL,UNAV,PRCF
calendar_window,10y,120,1945-1955,1,20562,194512,195512,195512,120,120,0,False,complete,True,False,0.7417776896778707,0.18284902806482184,,,CR,1995-03-15,Y,MER,FPAY,UNAV,STK,CR,1995-03-15,Y,MER,FPAY,UNAV,STK
calendar_window,10y,120,1945-1955,1,20570,194512,195512,195512,120,120,0,False,complete,True,False,3.347243307095857,1.952232395117338,,,CR,1986-04-29,Y,MER,FPAY,UNAV,CSHN,CR,1986-04-29,Y,MER,FPAY,UNAV,CSHN
calendar_window,10y,120,1945-1955,1,20589,194512,195512,195512,120,120,0,False,complete,True,False,4.085020109732702,2.4532599252662344,,,CR,1987-06-29,Y,MER,FPAY,UNAV,CASH,CR,1987-06-29,Y,MER,FPAY,UNAV,CASH
calendar_window,10y,120,1945-1955,1,20597,194512,195512,195512,120,120,0,False,complete,True,False,0.8197820414016819,0.23582213259367713,,,CR,1966-07-01,Y,MER,FPAY,UNAV,UNAV,IP,1966-07-01,Y,MER,FPAY,UNAV,UNAV
calendar_window,10y,120,1945-1955,1,20618,194512,195512,195512,120,120,0,False,complete,True,False,2.834157325443252,1.6037934075771352,,,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
calendar_window,10y,120,1945-1955,1,20626,194512,195512,195512,120,120,0,False,complete,True,False,5.872887487492793,3.6674086668794335,,,CR,2017-08-31,Y,MER,FPAY,UNAV,STK,DE,2017-08-31,Y,MER,FPAY,UNAV,STK
calendar_window,10y,120,1945-1955,1,20634,194512,195512,195512,120,120,0,False,complete,True,False,5.747624314463994,3.582341885195702,,,CR,1956-10-26,Y,MER,FPAY,UNAV,STK,CR,1956-10-26,Y,MER,FPAY,UNAV,STK
calendar_window,10y,120,1945-1955,1,20642,194512,195512,195310,94,94,0,False,delisted,True,False,2.3573741419811243,1.2631188660761663,,,CR,1953-11-18,Y,GEX,FPAY,UNAV,UMAP,CR,1953-11-18,Y,GEX,FPAY,UNAV,UMAP
calendar_window,10y,120,1945-1955,1,20650,194512,195512,195512,120,120,0,False,complete,True,False,-0.3643676222619894,-0.568339206162993,,,CR,1958-03-12,Y,MER,FPAY,UNAV,CNC,CR,1958-03-12,Y,MER,FPAY,UNAV,CNC
calendar_window,10y,120,1945-1955,1,20669,194512,195512,195512,120,120,0,False,complete,True,False,1.211534363878234,0.5018628889023817,,,CR,1961-10-27,Y,MER,FPAY,UNAV,CNC,CR,1961-10-27,Y,MER,FPAY,UNAV,CNC
calendar_window,10y,120,1945-1955,1,20677,194512,195512,195512,120,120,0,False,complete,True,False,1.918887488196627,0.9822295628797983,,,CR,1987-09-03,Y,MER,FPAY,UNAV,CASH,CR,1987-09-03,Y,MER,FPAY,UNAV,CASH
calendar_window,10y,120,1945-1955,1,20685,194512,195512,195404,100,100,0,False,delisted,True,False,0.36716736053809673,-0.07155052381367977,,,DE,1954-04-30,Y,MER,FPAY,UNAV,STK,DE,1954-04-30,Y,MER,FPAY,UNAV,STK
calendar_window,10y,120,1945-1955,1,20693,194512,195512,195512,120,120,0,False,complete,True,False,-0.15992553910602403,-0.4295016720794643,,,CR,2000-07-13,Y,GDR,VCL,FING,PRCF,CR,2000-07-13,Y,GDR,VCL,FING,PRCF
calendar_window,10y,120,1945-1955,1,20706,194512,195512,195512,120,120,0,False,complete,True,False,1.4347017000993354,0.6534168261868607,,,CR,1968-11-29,Y,MER,FPAY,UNAV,CNC,DE,1968-11-29,Y,MER,FPAY,UNAV,CNC
calendar_window,10y,120,1945-1955,1,20714,194512,195512,195512,120,120,0,False,complete,True,False,-0.1090756253642754,-0.39496926797126164,,,CR,1981-08-21,Y,MER,FPAY,UNAV,CASH,CR,1981-08-21,Y,MER,FPAY,UNAV,CASH
calendar_window,10y,120,1945-1955,1,20722,194512,195512,195507,115,115,0,False,delisted,True,False,2.7011373150813833,1.5134589229284017,,,DE,1955-07-29,Y,MER,FPAY,UNAV,STK,DE,1955-07-29,Y,MER,FPAY,UNAV,STK
calendar_window,10y,120,1945-1955,1,20730,194512,195512,195512,120,120,0,False,complete,True,False,2.221632790755701,1.1878252534236484,,,CR,1995-11-24,Y,MER,FPAY,UNAV,CASH,CR,1995-11-24,Y,MER,FPAY,UNAV,CASH
calendar_window,10y,120,1945-1955,1,20749,194512,195512,195512,120,120,0,False,complete,True,False,2.216786358493628,1.1845340195740302,,,CR,1958-12-23,Y,GEX,FPAY,UNAV,UMAP,CR,1958-12-23,Y,GEX,FPAY,UNAV,UMAP
calendar_window,10y,120,1945-1955,1,20757,194512,195512,195512,120,120,0,False,complete,True,False,2.412065088113347,1.3171486792411504,,,CR,1974-10-07,Y,MER,FPAY,UNAV,UNAV,CR,1974-10-07,Y,MER,FPAY,UNAV,UNAV
calendar_window,10y,120,1945-1955,1,20765,194512,195512,195512,120,120,0,False,complete,True,False,5.360864695944307,3.3196916964994907,,,CR,2023-07-27,Y,MER,FPAY,UNAV,CASH,CR,2023-07-27,Y,MER,FPAY,UNAV,CASH
calendar_window,10y,120,1945-1955,1,20773,194512,195512,195512,120,120,0,False,complete,True,False,3.8201503246025688,2.273385668200254,,,CR,1969-08-08,Y,GDR,VCL,FING,PRCF,CR,1969-08-08,Y,GDR,VCL,FING,PRCF
calendar_window,10y,120,1945-1955,1,20781,194512,195512,195512,120,120,0,False,complete,True,False,-0.21998333183826946,-0.4702871880394218,,,CR,1961-09-15,Y,GDR,VCL,UNAV,PRCF,CR,1961-09-15,Y,GDR,VCL,UNAV,PRCF
calendar_window,10y,120,1945-1955,1,20802,194512,195512,195512,120,120,0,False,complete,True,False,2.1661552521552885,1.150150208553216,,,CR,1966-01-14,Y,MER,FPAY,UNAV,OP,CR,1966-01-14,Y,MER,FPAY,UNAV,OP
calendar_window,10y,120,1945-1955,1,20810,194512,195512,195512,120,120,0,False,complete,True,False,2.400735618505199,1.309454785701294,,,CR,1957-12-30,Y,MER,FPAY,UNAV,STK,CR,1957-12-30,Y,MER,FPAY,UNAV,STK
calendar_window,10y,120,1945-1955,1,20829,194512,195512,195512,120,120,0,False,complete,True,False,8.013039211110641,5.120795285157224,,,CR,1966-01-03,Y,MER,FPAY,UNAV,UNAV,CR,1966-01-03,Y,MER,FPAY,UNAV,UNAV
calendar_window,10y,120,1945-1955,1,20837,194512,195512,195512,120,120,0,False,complete,True,False,12.387991248747335,8.091844803253782,,,CR,1968-04-26,Y,MER,FPAY,UNAV,CNC,CR,1968-04-26,Y,MER,FPAY,UNAV,CNC
calendar_window,10y,120,1945-1955,1,20845,194512,195512,195512,120,120,0,False,complete,True,False,12.865046931977092,8.415815453805347,,,CR,1968-11-29,Y,GEX,FPAY,UNAV,UNAV,DE,1968-11-29,Y,GEX,FPAY,UNAV,UNAV
calendar_window,10y,120,1945-1955,1,20853,194512,195512,195512,120,120,0,False,complete,True,False,1.401207063397969,0.6306704684269802,,,CR,2000-10-20,Y,MER,FPAY,UNAV,CST,CR,2000-10-20,Y,MER,FPAY,UNAV,CST
calendar_window,10y,120,1945-1955,1,20861,194512,195512,195404,100,100,0,False,delisted,True,False,1.945749898978376,1.0004719463211331,,,CR,1954-05-13,Y,MER,FPAY,UNAV,STK,CR,1954-05-13,Y,MER,FPAY,UNAV,STK
calendar_window,10y,120,1945-1955,1,20888,194512,195512,195512,120,120,0,False,complete,True,False,0.8439189401901246,0.25221360863657805,,,CR,1976-10-04,Y,MER,FPAY,UNAV,CASH,CR,1976-10-04,Y,MER,FPAY,UNAV,CASH
calendar_window,10y,120,1945-1955,1,20896,194512,195512,195512,120,120,0,False,complete,True,False,3.322485879056292,1.9354195148815108,,,CR,1983-07-05,Y,MER,FPAY,UNAV,STK,CR,1983-07-05,Y,MER,FPAY,UNAV,STK
calendar_window,10y,120,1945-1955,1,20909,194512,195512,195512,120,120,0,False,complete,True,False,6.777016505825379,4.28140673156798,,,CR,1986-09-30,Y,MER,FPAY,UNAV,CASH,DE,1986-09-30,Y,MER,FPAY,UNAV,CASH
calendar_window,10y,120,1945-1955,1,20917,194512,195512,195512,120,120,0,False,complete,True,False,0.7076331410793761,0.15966131222554747,,,CR,2003-05-07,Y,MER,FPAY,UNAV,CASH,CR,2003-05-07,Y,MER,FPAY,UNAV,CASH
calendar_window,10y,120,1945-1955,1,20925,194512,195512,195512,120,120,0,False,complete,True,False,1.2579121188472664,0.5333582299634421,,,CR,1959-10-30,Y,MER,FPAY,UNAV,STK,DE,1959-10-30,Y,MER,FPAY,UNAV,STK
calendar_window,10y,120,1945-1955,1,20933,194512,195512,195512,120,120,0,False,complete,True,False,-0.5993758090046346,-0.7279343180553862,,,CR,1967-09-29,Y,MER,FPAY,UNAV,STK,DE,1967-09-29,Y,MER,FPAY,UNAV,STK
calendar_window,10y,120,1945-1955,1,20941,194512,195512,195511,119,119,0,False,delisted,True,False,8.069994884088615,5.1365764643276215,,,DE,1955-11-30,Y,MER,FPAY,UNAV,STK,DE,1955-11-30,Y,MER,FPAY,UNAV,STK
calendar_window,10y,120,1945-1955,1,20968,194512,195512,195512,120,120,0,False,complete,True,False,2.1659046659108525,1.1499800343125943,,,CR,1996-02-22,Y,GDR,VCL,BKPY,PRCF,CR,1996-02-22,Y,GDR,VCL,BKPY,PRCF
calendar_window,10y,120,1945-1955,1,20976,194512,195512,195512,120,120,0,False,complete,True,False,0.9809518458325717,0.3452732684385391,,,CR,1986-11-25,Y,MER,FPAY,UNAV,CSHN,CR,1986-11-25,Y,MER,FPAY,UNAV,CSHN
calendar_window,10y,120,1945-1955,1,20984,194512,195512,195512,120,120,0,False,complete,True,False,0.027675830793752798,-0.30210074177439095,,,CR,1991-09-25,Y,GDR,VCL,BKPY,PRCF,CR,1991-09-25,Y,GDR,VCL,BKPY,PRCF
calendar_window,10y,120,1945-1955,1,20992,194512,195512,195512,120,120,0,False,complete,True,False,1.3268967181895466,0.580205980263051,,,CR,1977-11-30,Y,MER,FPAY,UNAV,UNAV,DE,1977-11-30,Y,MER,FPAY,UNAV,UNAV
calendar_window,10y,120,1945-1955,1,21004,194512,195512,195512,120,120,0,False,complete,True,False,3.2653729532308216,1.896633871223913,,,CR,2000-06-30,Y,MER,FPAY,UNAV,STK,DE,2000-06-30,Y,MER,FPAY,UNAV,STK
calendar_window,10y,120,1945-1955,1,21012,194512,195512,195509,117,117,0,False,delisted,True,False,13.250900977330025,8.641873523695432,,,DE,1955-09-30,Y,MER,FPAY,UNAV,STK,DE,1955-09-30,Y,MER,FPAY,UNAV,STK
calendar_window,10y,120,1945-1955,1,21020,194512,195512,195512,120,120,0,False,complete,True,False,0.7736828599006733,0.20451597202209704,,,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
calendar_window,10y,120,1945-1955,1,21039,194512,195512,195512,120,120,0,False,complete,True,False,1.2435785138912343,0.5236242146574803,,,CR,1999-03-08,Y,GDR,VCL,BKPY,PRCF,CR,1999-03-08,Y,GDR,VCL,BKPY,PRCF
calendar_window,10y,120,1945-1955,1,21047,194512,195512,195512,120,120,0,False,complete,True,False,-0.3538017492956529,-0.5611638745216743,,,CR,1962-12-14,Y,MER,FPAY,UNAV,STK,CR,1962-12-14,Y,MER,FPAY,UNAV,STK
calendar_window,10y,120,1945-1955,1,21055,194512,195512,195512,120,120,0,False,complete,True,False,3.1823531140961947,1.8402547267369722,,,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
calendar_window,10y,120,1945-1955,1,21063,194512,195512,195012,60,60,0,False,delisted,True,False,0.2501279970347219,-0.08990681815872192,,,DE,1950-12-30,Y,MER,FPAY,UNAV,STK,DE,1950-12-30,Y,MER,FPAY,UNAV,STK
calendar_window,10y,120,1945-1955,1,21071,194512,195512,195512,120,120,0,False,complete,True,False,1.2884535625522364,0.5540990611362233,,,CR,1969-07-08,Y,MER,FPAY,UNAV,STK,CR,1969-07-08,Y,MER,FPAY,UNAV,STK
calendar_window,10y,120,1945-1955,1,21098,194512,195512,195512,120,120,0,False,complete,True,False,5.088848880954838,3.134964538558881,,,CR,1959-03-26,Y,MER,FPAY,UNAV,SNC,CR,1959-03-26,Y,MER,FPAY,UNAV,SNC
calendar_window,10y,120,1945-1955,1,21119,194512,195512,195512,120,120,0,False,complete,True,False,2.7689238356240287,1.5594930525506472,,,CR,1987-04-30,Y,GEX,FPAY,UNAV,UNAV,DE,1987-04-30,Y,GEX,FPAY,UNAV,UNAV
calendar_window,10y,120,1945-1955,1,21127,194512,195512,195512,120,120,0,False,complete,True,False,4.955841480656492,3.044638617460759,,,CR,1984-10-30,Y,GEX,FPAY,UNAV,UNAV,CR,1984-10-30,Y,GEX,FPAY,UNAV,UNAV
calendar_window,10y,120,1945-1955,1,21135,194512,195512,195512,120,120,0,False,complete,True,False,1.5636300684623783,0.7409726584334064,,,CR,2022-04-21,Y,MER,FPAY,UNAV,CASH,CR,2022-04-21,Y,MER,FPAY,UNAV,CASH
calendar_window,10y,120,1945-1955,1,21143,194512,195512,195512,120,120,0,False,complete,True,False,2.726211017115469,1.5304865862500558,,,CR,2000-07-07,Y,MER,FPAY,UNAV,CST,CR,2000-07-07,Y,MER,FPAY,UNAV,CST
calendar_window,10y,120,1945-1955,1,21151,194512,195512,195512,120,120,0,False,complete,True,False,-0.21786015652086133,-0.4688453301746146,,,CR,1974-09-30,Y,GDR,VCL,UNAV,PRCF,DE,1974-09-30,Y,GDR,VCL,UNAV,PRCF
calendar_window,10y,120,1945-1955,1,21178,194512,195512,195512,120,120,0,False,complete,True,False,4.116074511870468,2.474349108807557,,,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
calendar_window,10y,120,1945-1955,1,21186,194512,195512,195512,120,120,0,False,complete,True,False,7.870897110220822,5.024265947985785,,,CR,2024-07-05,Y,MER,FPAY,UNAV,CST,CR,2024-07-05,Y,MER,FPAY,UNAV,CST
calendar_window,10y,120,1945-1955,1,21194,194512,195512,195512,120,120,0,False,complete,True,False,5.4152315732658005,3.3566124863222937,,,CR,1980-12-04,Y,MER,FPAY,UNAV,CASH,CR,1980-12-04,Y,MER,FPAY,UNAV,CASH
calendar_window,10y,120,1945-1955,1,21207,194512,195512,195512,120,120,0,False,complete,True,False,8.184646769560938,5.237334746492888,,,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
calendar_window,10y,120,1945-1955,1,21215,194512,195512,195512,120,120,0,False,complete,True,False,0.014653527075671136,-0.3109442465381643,,,CR,1960-12-30,Y,GDR,VCL,MVPAC,PRCF,DE,1960-12-30,Y,GDR,VCL,MVPAC,PRCF
calendar_window,10y,120,1945-1955,1,21223,194512,195512,195512,120,120,0,False,complete,True,False,1.0485028547774022,0.3911474610801786,,,CR,1959-12-01,Y,MER,FPAY,UNAV,STK,CR,1959-12-01,Y,MER,FPAY,UNAV,STK
calendar_window,10y,120,1945-1955,1,21231,194512,195512,195512,120,120,0,False,complete,True,False,1.3639468961966275,0.605366922043979,,,CR,2018-07-06,Y,MER,FPAY,UNAV,CASH,CR,2018-07-06,Y,MER,FPAY,UNAV,CASH
calendar_window,10y,120,1945-1955,1,21258,194512,195512,195512,120,120,0,False,complete,True,False,2.658548614994621,1.4845367460038128,,,CR,1990-08-01,Y,MER,FPAY,UNAV,CASH,CR,1990-08-01,Y,MER,FPAY,UNAV,CASH
calendar_window,10y,120,1945-1955,1,21266,194512,195512,195512,120,120,0,False,complete,True,False,1.2119787149779948,0.5021646497238614,,,CR,1967-07-19,Y,MER,FPAY,UNAV,CNC,CR,1967-07-19,Y,MER,FPAY,UNAV,CNC
calendar_window,10y,120,1945-1955,1,21274,194512,195512,195512,120,120,0,False,complete,True,False,6.000955596602504,3.75438029321513,,,CR,1994-04-15,Y,MER,FPAY,UNAV,CASH,CR,1994-04-15,Y,MER,FPAY,UNAV,CASH
calendar_window,10y,120,1945-1955,1,21282,194512,195512,195512,120,120,0,False,complete,True,False,1.324697045478818,0.5787121726759155,,,CR,2001-07-31,Y,MER,FPAY,UNAV,CST,DE,2001-07-31,Y,MER,FPAY,UNAV,CST
calendar_window,10y,120,1945-1955,1,21290,194512,195512,195512,120,120,0,False,complete,True,False,3.5777378037027674,2.1087622398279975,,,CR,2000-05-24,Y,MER,FPAY,UNAV,CASH,CR,2000-05-24,Y,MER,FPAY,UNAV,CASH
calendar_window,10y,120,1945-1955,1,21303,194512,195512,195512,120,120,0,False,complete,True,False,-0.027319485679403455,-0.3394483074389979,,,CR,1984-06-29,Y,MER,FPAY,UNAV,CASH,DE,1984-06-29,Y,MER,FPAY,UNAV,CASH
calendar_window,10y,120,1945-1955,1,21311,194512,195512,195512,120,120,0,False,complete,True,False,-0.48078322536489304,-0.6473975634940694,,,CR,1961-11-01,Y,MER,FPAY,UNAV,CNC,CR,1961-11-01,Y,MER,FPAY,UNAV,CNC
calendar_window,10y,120,1945-1955,1,21338,194512,195512,195512,120,120,0,False,complete,True,False,7.493383712516039,4.767894909245953,,,CR,2002-04-25,Y,GDR,VCL,FING,PRCF,CR,2002-04-25,Y,GDR,VCL,FING,PRCF
calendar_window,10y,120,1945-1955,1,21346,194512,195512,195512,120,120,0,False,complete,True,False,15.17305893759978,9.983196741205829,,,CR,1978-10-16,Y,GDR,VCL,BKPY,PRCF,CR,1978-10-16,Y,GDR,VCL,BKPY,PRCF
calendar_window,10y,120,1945-1955,1,21354,194512,195512,195512,120,120,0,False,complete,True,False,1.5137743085206505,0.7071153886222339,,,CR,1967-04-28,Y,MER,FPAY,UNAV,UNAV,DE,1967-04-28,Y,MER,FPAY,UNAV,UNAV
calendar_window,10y,120,1945-1955,1,21362,194512,195512,194512,0,0,0,False,delisted,False,True,,,,,NS,1945-12-31,Y,MER,FPAY,UNAV,STK,DE,1945-12-31,Y,MER,FPAY,UNAV,STK
calendar_window,10y,120,1945-1955,1,21370,194512,195512,195512,120,120,0,False,complete,True,False,2.1721659773184325,1.1542321189252034,,,CR,2001-03-27,Y,MER,FPAY,UNAV,CASH,CR,2001-03-27,Y,MER,FPAY,UNAV,CASH
calendar_window,10y,120,1945-1955,1,21389,194512,195512,195512,120,120,0,False,complete,True,False,3.208530747752116,1.8580320749659904,,,CR,1979-08-17,Y,MER,FPAY,UNAV,CASH,CR,1979-08-17,Y,MER,FPAY,UNAV,CASH
calendar_window,10y,120,1945-1955,1,21397,194512,195512,195512,120,120,0,False,complete,True,False,1.8865347368705692,0.9602586645912055,,,CR,2000-06-20,Y,MER,FPAY,UNAV,CST,CR,2000-06-20,Y,MER,FPAY,UNAV,CST
calendar_window,10y,120,1945-1955,1,21418,194512,195512,195512,120,120,0,False,complete,True,False,5.721094905204055,3.564325644578867,,,CR,1968-09-03,Y,MER,FPAY,UNAV,CNC,CR,1968-09-03,Y,MER,FPAY,UNAV,CNC
calendar_window,10y,120,1945-1955,1,21426,194512,195512,195512,120,120,0,False,complete,True,False,2.27227792270061,1.2222185892966841,,,CR,1961-12-11,Y,MER,FPAY,UNAV,STK,CR,1961-12-11,Y,MER,FPAY,UNAV,STK
calendar_window,10y,120,1945-1955,1,21434,194512,195512,195512,120,120,0,False,complete,True,False,5.775743669557435,3.6014378651472194,,,CR,1980-01-29,Y,GLI,FPAY,UNAV,UNAV,CR,1980-01-29,Y,GLI,FPAY,UNAV,UNAV
calendar_window,10y,120,1945-1955,1,21442,194512,195512,195512,120,120,0,False,complete,True,False,1.8444448218094065,0.9316752148108645,,,CR,1972-03-30,Y,MER,FPAY,UNAV,CNC,CR,1972-03-30,Y,MER,FPAY,UNAV,CNC
calendar_window,10y,120,1945-1955,1,21450,194512,195512,195512,120,120,0,False,complete,True,False,2.7861485128446466,1.5711904079765864,,,CR,1987-06-29,Y,MER,FPAY,UNAV,CST,CR,1987-06-29,Y,MER,FPAY,UNAV,CST
calendar_window,10y,120,1945-1955,1,21469,194512,195512,195512,120,120,0,False,complete,True,False,3.8316764446702685,2.2812131079477247,,,CR,1968-03-22,Y,GEX,FPAY,UNAV,UNAV,CR,1968-03-22,Y,GEX,FPAY,UNAV,UNAV
calendar_window,10y,120,1945-1955,1,21477,194512,195512,195512,120,120,0,False,complete,True,False,-0.3779064972183004,-0.577533516767652,,,CR,1960-10-14,Y,GLI,FPAY,UNAV,UNAV,CR,1960-10-14,Y,GLI,FPAY,UNAV,UNAV
calendar_window,10y,120,1945-1955,1,21485,194512,195512,195512,120,120,0,False,complete,True,False,-0.6096493697740284,-0.7349111391748997,,,CR,1989-07-26,Y,MER,FPAY,UNAV,CSHN,CR,1989-07-26,Y,MER,FPAY,UNAV,CSHN
calendar_window,10y,120,1945-1955,1,21493,194512,195512,195512,120,120,0,False,complete,True,False,1.1900208276692759,0.4872529501336118,,,CR,1968-01-12,Y,MER,FPAY,UNAV,UNAV,CR,1968-01-12,Y,MER,FPAY,UNAV,UNAV
calendar_window,10y,120,1945-1955,1,21506,194512,195512,195512,120,120,0,False,complete,True,False,1.9851183194396245,1.0272072169328816,,,CR,1976-06-25,Y,GEX,FPAY,UNAV,UNAV,CR,1976-06-25,Y,GEX,FPAY,UNAV,UNAV
