analysis,horizon,horizon_months,window,period_number,PERMNO,start_ymm,target_end_ymm,end_ymm,realized_months,observed_rows,missing_calendar_months,is_sparse_history,terminal_reason,included_in_summary,nominal_ret,real_ret,nominal_ret_skip_first_observed,real_ret_skip_first_observed,period_end_mthretflg,period_end_security_end_dt,period_end_security_active_flg,period_end_del_action_type,period_end_del_status_type,period_end_del_reason_type,period_end_del_payment_type,stock_terminal_mthretflg,stock_terminal_security_end_dt,stock_terminal_security_active_flg,stock_terminal_del_action_type,stock_terminal_del_status_type,stock_terminal_del_reason_type,stock_terminal_del_payment_type
calendar_window,30y,360,1985-2015,1,32898,198512,201512,198512,0,0,0,False,delisted,True,0.0,0.0,,,NS,1986-01-06,Y,GDR,VCL,DELQ,PRCF,CR,1986-01-06,Y,GDR,VCL,DELQ,PRCF
calendar_window,30y,360,1985-2015,1,32926,198512,201512,199707,139,139,0,False,delisted,True,2.6930647522467157,1.5149655914053977,,,CR,1997-08-13,Y,MER,FPAY,UNAV,CASH,CR,1997-08-13,Y,MER,FPAY,UNAV,CASH
calendar_window,30y,360,1985-2015,1,32934,198512,201512,201511,359,359,0,False,delisted,True,31.02645621491253,13.749096910245134,,,CR,2015-12-23,Y,GEX,FPAY,UNAV,CST,CR,2015-12-23,Y,GEX,FPAY,UNAV,CST
calendar_window,30y,360,1985-2015,1,32942,198512,201512,201512,360,360,0,False,complete,True,25.075724319688263,11.049790373710723,,,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
calendar_window,30y,360,1985-2015,1,32943,198512,201512,200010,178,178,0,False,delisted,True,12.824557672795452,7.684046859980134,,,CR,2000-11-08,Y,MER,FPAY,UNAV,CASH,CR,2000-11-08,Y,MER,FPAY,UNAV,CASH
calendar_window,30y,360,1985-2015,1,32970,198512,201512,198906,42,42,0,False,delisted,True,-0.6923076771603709,-0.7290026520034534,,,CR,1989-07-13,Y,GDR,VCL,DELQ,PRCF,CR,1989-07-13,Y,GDR,VCL,DELQ,PRCF
calendar_window,30y,360,1985-2015,1,32978,198512,201512,199106,66,66,0,False,delisted,True,-0.6000005965605575,-0.6785298912063893,,,CR,1991-07-03,Y,GDR,VCL,INSC,PRCF,CR,1991-07-03,Y,GDR,VCL,INSC,PRCF
calendar_window,30y,360,1985-2015,1,32985,198512,201512,198703,15,15,0,False,delisted,True,0.2015017008943365,0.1714909536819884,,,CR,1987-04-29,Y,MER,FPAY,UNAV,CASH,CR,1987-04-29,Y,MER,FPAY,UNAV,CASH
calendar_window,30y,360,1985-2015,1,32986,198512,201512,201512,360,360,0,False,complete,True,25.301535100027042,11.15413925138128,,,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
calendar_window,30y,360,1985-2015,1,32994,198512,201512,198608,8,8,0,False,delisted,True,-0.8909090081911155,-0.8913067875596072,,,CR,1986-09-05,Y,GDR,VCL,DELQ,PRCF,CR,1986-09-05,Y,GDR,VCL,DELQ,PRCF
calendar_window,30y,360,1985-2015,1,33014,198512,201512,199309,93,93,0,False,delisted,True,3.720159546967623,2.555571595338122,,,CR,1993-10-21,Y,MER,FPAY,UNAV,CASH,CR,1993-10-21,Y,MER,FPAY,UNAV,CASH
calendar_window,30y,360,1985-2015,1,33049,198512,201512,198706,18,18,0,False,delisted,True,-0.3333337628669516,-0.35800335049654497,,,CR,1987-07-20,Y,GDR,VCL,INSC,PRCF,CR,1987-07-20,Y,GDR,VCL,INSC,PRCF
calendar_window,30y,360,1985-2015,1,33072,198512,201512,200705,257,257,0,False,delisted,True,4.098952641917923,1.6806903499837853,,,CR,2007-06-15,Y,GDR,VCL,MVOT,PRCF,CR,2007-06-15,Y,GDR,VCL,MVOT,PRCF
calendar_window,30y,360,1985-2015,1,33080,198512,201512,198610,10,10,0,False,delisted,True,-0.14440858687945546,-0.15216553532116517,,,CR,1986-11-14,Y,MER,FPAY,UNAV,CASH,CR,1986-11-14,Y,MER,FPAY,UNAV,CASH
calendar_window,30y,360,1985-2015,1,33081,198512,201512,198811,35,35,0,False,delisted,True,0.27744523610018157,0.1606381072797154,,,CR,1988-12-15,Y,GEX,FPAY,UNAV,CST,CR,1988-12-15,Y,GEX,FPAY,UNAV,CST
calendar_window,30y,360,1985-2015,1,33099,198512,201512,201512,360,360,0,False,complete,True,15.958255456242867,6.836538722618536,,,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
calendar_window,30y,360,1985-2015,1,33102,198512,201512,198812,36,36,0,False,delisted,True,-0.11818038519641938,-0.20014204233998778,,,CR,1989-01-04,Y,MER,FPAY,UNAV,CASH,CR,1989-01-04,Y,MER,FPAY,UNAV,CASH
calendar_window,30y,360,1985-2015,1,33129,198512,201512,198905,41,41,0,False,delisted,True,2.42459910966763,2.023495013624169,,,CR,1989-06-29,Y,GDR,VCL,MTMK,PRCF,CR,1989-06-29,Y,GDR,VCL,MTMK,PRCF
calendar_window,30y,360,1985-2015,1,33136,198512,201512,199212,84,84,0,False,delisted,True,-0.90000011551337,-0.9229740142749213,,,CR,1993-01-11,Y,GDR,VCL,INSC,PRCF,CR,1993-01-11,Y,GDR,VCL,INSC,PRCF
calendar_window,30y,360,1985-2015,1,33137,198512,201512,201512,360,360,0,False,complete,True,0.44947621417138417,-0.33018602596371627,,,CR,2016-05-19,Y,GDR,VCL,LP,PRCF,CR,2016-05-19,Y,GDR,VCL,LP,PRCF
calendar_window,30y,360,1985-2015,1,33145,198512,201512,198905,41,41,0,False,delisted,True,8.753855512441964,7.61144109458729,,,CR,1989-06-01,Y,MER,FPAY,UNAV,CASH,CR,1989-06-01,Y,MER,FPAY,UNAV,CASH
calendar_window,30y,360,1985-2015,1,33153,198512,201512,199805,149,149,0,False,delisted,True,8.365374193040315,5.287686727882721,,,CR,1998-06-15,Y,MER,FPAY,UNAV,CASH,CR,1998-06-15,Y,MER,FPAY,UNAV,CASH
calendar_window,30y,360,1985-2015,1,33188,198512,201512,200905,281,281,0,False,delisted,True,-0.3848394869526054,-0.685596644115291,,,DE,2009-05-29,Y,GDR,VCL,CORQ,PRCF,DE,2009-05-29,Y,GDR,VCL,CORQ,PRCF
calendar_window,30y,360,1985-2015,1,33196,198512,201512,199610,130,130,0,False,delisted,True,-0.9753845708567487,-0.9830040024930046,,,CR,1996-11-06,Y,GDR,VCL,INSC,PRCF,CR,1996-11-06,Y,GDR,VCL,INSC,PRCF
calendar_window,30y,360,1985-2015,1,33209,198512,201512,201512,360,360,0,False,complete,True,-0.35529619197737594,-0.7020774708091209,,,CR,2025-04-17,Y,GDR,VCL,FING,PRCF,CR,2025-04-17,Y,GDR,VCL,FING,PRCF
calendar_window,30y,360,1985-2015,1,33232,198512,201512,199107,67,67,0,False,delisted,True,-0.8723282922984634,-0.8975439232615422,,,NT,1991-08-20,Y,GDR,VCL,BKPY,PRCF,NT,1991-08-20,Y,GDR,VCL,BKPY,PRCF
calendar_window,30y,360,1985-2015,1,33233,198512,201512,198809,33,33,0,False,delisted,True,0.5352108762970493,0.40065566593712343,,,CR,1988-10-03,Y,MER,FPAY,UNAV,CASH,CR,1988-10-03,Y,MER,FPAY,UNAV,CASH
calendar_window,30y,360,1985-2015,1,33241,198512,201512,199007,55,55,0,False,delisted,True,0.7272783928968531,0.4477877940462136,,,CR,1990-08-20,Y,MER,FPAY,UNAV,STK,CR,1990-08-20,Y,MER,FPAY,UNAV,STK
calendar_window,30y,360,1985-2015,1,33260,198512,201512,198711,23,23,0,False,delisted,True,-0.5895526191366006,-0.6112487111926383,,,CR,1987-12-10,Y,GEX,FPAY,UNAV,UNAV,CR,1987-12-10,Y,GEX,FPAY,UNAV,UNAV
calendar_window,30y,360,1985-2015,1,33267,198512,201512,200004,172,172,0,False,delisted,True,-0.9299021267631398,-0.9552732192364926,,,CR,2000-05-17,Y,GDR,VCL,PUBI,PRCF,CR,2000-05-17,Y,GDR,VCL,PUBI,PRCF
calendar_window,30y,360,1985-2015,1,33284,198512,201512,198705,17,17,0,False,delisted,True,-0.7638893314626302,-0.7718223159050883,,,CR,1987-06-23,Y,GDR,VCL,DELQ,PRCF,CR,1987-06-23,Y,GDR,VCL,DELQ,PRCF
calendar_window,30y,360,1985-2015,1,33292,198512,201512,199104,64,64,0,False,delisted,True,-0.942129563817081,-0.9532156902751994,,,CR,1991-05-08,Y,GDR,VCL,BKPY,PRCF,CR,1991-05-08,Y,GDR,VCL,BKPY,PRCF
calendar_window,30y,360,1985-2015,1,33305,198512,201512,198912,48,48,0,False,delisted,True,1.1172536384571474,0.8351770236587335,,,CR,1990-01-17,Y,MER,FPAY,UNAV,STK,CR,1990-01-17,Y,MER,FPAY,UNAV,STK
calendar_window,30y,360,1985-2015,1,33312,198512,201512,199812,156,156,0,False,delisted,True,134.09633300355281,89.09169735990433,,,DE,1998-12-31,Y,MER,FPAY,UNAV,STK,DE,1998-12-31,Y,MER,FPAY,UNAV,STK
calendar_window,30y,360,1985-2015,1,33321,198512,201512,199709,141,141,0,False,delisted,True,21.80961398134735,14.465823871968155,,,CR,1997-10-24,Y,MER,FPAY,UNAV,CASH,CR,1997-10-24,Y,MER,FPAY,UNAV,CASH
calendar_window,30y,360,1985-2015,1,33340,198512,201512,199204,76,76,0,False,delisted,True,3.1332907827427174,2.2384851795969825,,,DE,1992-04-30,Y,GEX,FPAY,UNAV,STK,DE,1992-04-30,Y,GEX,FPAY,UNAV,STK
calendar_window,30y,360,1985-2015,1,33347,198512,201512,199110,70,70,0,False,delisted,True,-0.949990056825363,-0.9602177089593317,,,MP,1991-11-18,Y,GDR,VCL,BKPY,PRCF,MP,1991-11-18,Y,GDR,VCL,BKPY,PRCF
calendar_window,30y,360,1985-2015,1,33363,198512,201512,198710,22,22,0,False,delisted,True,0.8089286300520617,0.7147953101881195,,,CR,1987-11-09,Y,GEX,FPAY,UNAV,UNAV,CR,1987-11-09,Y,GEX,FPAY,UNAV,UNAV
calendar_window,30y,360,1985-2015,1,33398,198512,201512,201006,294,294,0,False,delisted,True,3.4804212179892344,1.246737040929617,,,CR,2010-07-28,Y,GDR,VCL,FING,PRCF,CR,2010-07-28,Y,GDR,VCL,FING,PRCF
calendar_window,30y,360,1985-2015,1,33420,198512,201512,200406,222,222,0,False,delisted,True,-0.1808246819046665,-0.5280133776076963,,,CR,2004-07-19,Y,MER,FPAY,UNAV,STK,CR,2004-07-19,Y,MER,FPAY,UNAV,STK
calendar_window,30y,360,1985-2015,1,33428,198512,201512,198611,11,11,0,False,delisted,True,0.8142861838591942,0.7962090570272633,,,CR,1986-12-29,Y,GEX,FPAY,UNAV,UNAV,CR,1986-12-29,Y,GEX,FPAY,UNAV,UNAV
calendar_window,30y,360,1985-2015,1,33451,198512,201512,199610,130,130,0,False,delisted,True,-0.9359890542279814,-0.9558029287878608,,,CR,1996-11-06,Y,GDR,VCL,FING,PRCF,CR,1996-11-06,Y,GDR,VCL,FING,PRCF
calendar_window,30y,360,1985-2015,1,33452,198512,201512,201512,360,360,0,False,complete,True,22.266334649964104,9.751550057038697,,,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
calendar_window,30y,360,1985-2015,1,33478,198512,201512,199705,137,137,0,False,delisted,True,5.056022544591553,3.1344363780378375,,,CR,1997-06-13,Y,MER,FPAY,UNAV,CASH,CR,1997-06-13,Y,MER,FPAY,UNAV,CASH
calendar_window,30y,360,1985-2015,1,33508,198512,201512,199805,149,149,0,False,delisted,True,-0.5155554214374688,-0.6747555747120106,,,CR,1998-06-11,Y,MER,FPAY,UNAV,CST,CR,1998-06-11,Y,MER,FPAY,UNAV,CST
calendar_window,30y,360,1985-2015,1,33516,198512,201512,199111,71,71,0,False,delisted,True,2.4587359035832215,1.7433950236694185,,,CR,1991-12-19,Y,GLI,FPAY,UNAV,UNAV,CR,1991-12-19,Y,GLI,FPAY,UNAV,UNAV
calendar_window,30y,360,1985-2015,1,33532,198512,201512,201512,360,360,0,False,complete,True,36.55221259580724,16.35316282304925,,,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
calendar_window,30y,360,1985-2015,1,33567,198512,201512,200612,252,252,0,False,delisted,True,-0.3962125200308316,-0.672973381761,,,CR,2007-01-25,Y,MER,FPAY,UNAV,CASH,CR,2007-01-25,Y,MER,FPAY,UNAV,CASH
calendar_window,30y,360,1985-2015,1,33575,198512,201512,199808,152,152,0,False,delisted,True,6.708259374227402,4.156136778476476,,,CR,1998-09-29,Y,MER,FPAY,UNAV,STK,CR,1998-09-29,Y,MER,FPAY,UNAV,STK
calendar_window,30y,360,1985-2015,1,33583,198512,201512,199411,107,107,0,False,delisted,True,-0.10508838890132022,-0.34660094126195284,,,DE,1994-11-30,Y,MER,FPAY,UNAV,CASH,DE,1994-11-30,Y,MER,FPAY,UNAV,CASH
calendar_window,30y,360,1985-2015,1,33603,198512,201512,200710,262,262,0,False,delisted,True,6.029715531600588,2.678065618017919,,,CR,2007-11-05,Y,MER,FPAY,UNAV,CASH,CR,2007-11-05,Y,MER,FPAY,UNAV,CASH
calendar_window,30y,360,1985-2015,1,33612,198512,201512,200906,282,282,0,False,delisted,True,-0.9695096986265074,-0.9845493829650348,,,CR,2009-07-07,Y,GDR,VCL,INSC,PRCF,CR,2009-07-07,Y,GDR,VCL,INSC,PRCF
calendar_window,30y,360,1985-2015,1,33639,198512,201512,199908,164,164,0,False,delisted,True,-0.9813330379993049,-0.9877899524435908,,,CR,1999-09-24,Y,GDR,VCL,DELQ,PRCF,CR,1999-09-24,Y,GDR,VCL,DELQ,PRCF
calendar_window,30y,360,1985-2015,1,33646,198512,201512,199109,69,69,0,False,delisted,True,-0.9349685662969737,-0.9481928884566999,,,CR,1991-10-23,Y,GDR,VCL,BKPY,PRCF,CR,1991-10-23,Y,GDR,VCL,BKPY,PRCF
calendar_window,30y,360,1985-2015,1,33647,198512,201512,200408,224,224,0,False,delisted,True,1.1039955323903414,0.21354465271907186,,,CR,2004-09-28,Y,MER,FPAY,UNAV,STK,CR,2004-09-28,Y,MER,FPAY,UNAV,STK
calendar_window,30y,360,1985-2015,1,33655,198512,201512,199108,68,68,0,False,delisted,True,-0.9230768559685459,-0.9384502222354472,,,CR,1991-09-11,Y,GDR,VCL,FARG,PRCF,CR,1991-09-11,Y,GDR,VCL,FARG,PRCF
calendar_window,30y,360,1985-2015,1,33690,198512,201512,201001,289,289,0,False,delisted,True,-0.9731388742442638,-0.9864508667104996,,,CR,2010-02-08,Y,GDR,VCL,BKPY,PRCF,CR,2010-02-08,Y,GDR,VCL,BKPY,PRCF
calendar_window,30y,360,1985-2015,1,33735,198512,201512,198912,48,48,0,False,delisted,True,3.047356317327215,2.508136760379578,,,CR,1990-01-30,Y,MER,FPAY,UNAV,CASH,CR,1990-01-30,Y,MER,FPAY,UNAV,CASH
calendar_window,30y,360,1985-2015,1,33769,198512,201512,198702,14,14,0,False,delisted,True,-0.53846105287447,-0.5479730562650502,,,CR,1987-03-12,Y,GLI,FPAY,UNAV,UNAV,CR,1987-03-12,Y,GLI,FPAY,UNAV,UNAV
calendar_window,30y,360,1985-2015,1,33770,198512,201512,201512,360,360,0,False,complete,True,0.04295721356230198,-0.5180415455348916,,,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
calendar_window,30y,360,1985-2015,1,33785,198512,201512,199603,123,123,0,False,delisted,True,5.556291985346694,3.6024580218265445,,,CR,1996-04-29,Y,MER,FPAY,UNAV,CASH,CR,1996-04-29,Y,MER,FPAY,UNAV,CASH
calendar_window,30y,360,1985-2015,1,33794,198512,201512,199010,58,58,0,False,delisted,True,-0.9623893636763751,-0.9692071719088224,,,CR,1990-11-08,Y,GDR,VCL,INSC,PRCF,CR,1990-11-08,Y,GDR,VCL,INSC,PRCF
calendar_window,30y,360,1985-2015,1,33806,198512,201512,199011,59,59,0,False,delisted,True,0.6892128359626286,0.37990256330878425,,,CR,1990-12-04,Y,MER,FPAY,UNAV,STK,CR,1990-12-04,Y,MER,FPAY,UNAV,STK
calendar_window,30y,360,1985-2015,1,33814,198512,201512,199709,141,141,0,False,delisted,True,2.3681938834947567,1.2837691778286398,,,CR,1997-10-22,Y,MER,FPAY,UNAV,STK,CR,1997-10-22,Y,MER,FPAY,UNAV,STK
calendar_window,30y,360,1985-2015,1,33815,198512,201512,200904,280,280,0,False,delisted,True,-0.9726478647608009,-0.9859801707857604,,,CR,2009-05-27,Y,GDR,VCL,BKPY,PRCF,CR,2009-05-27,Y,GDR,VCL,BKPY,PRCF
calendar_window,30y,360,1985-2015,1,33823,198512,201512,201512,360,360,0,False,complete,True,8.711411250650126,3.4877169419556466,,,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
calendar_window,30y,360,1985-2015,1,33830,198512,201512,198602,2,2,0,False,delisted,True,0.06481467091399984,0.06481467091400006,,,CR,1986-03-27,Y,MER,FPAY,UNAV,CASH,CR,1986-03-27,Y,MER,FPAY,UNAV,CASH
calendar_window,30y,360,1985-2015,1,33849,198512,201512,201512,360,360,0,False,complete,True,0.13068346099101968,-0.4775025799119821,,,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
calendar_window,30y,360,1985-2015,1,33882,198512,201512,200107,187,187,0,False,delisted,True,5.602562170956622,3.0656903959749755,,,CR,2001-08-09,Y,MER,FPAY,UNAV,STK,CR,2001-08-09,Y,MER,FPAY,UNAV,STK
calendar_window,30y,360,1985-2015,1,33911,198512,201512,198707,19,19,0,False,delisted,True,-0.3333346998363691,-0.3596966844649838,,,CR,1987-08-17,Y,GDR,VCL,INSC,PRCF,CR,1987-08-17,Y,GDR,VCL,INSC,PRCF
calendar_window,30y,360,1985-2015,1,33937,198512,201512,201011,299,299,0,False,delisted,True,15.2625104745556,7.123711260215471,,,CR,2010-12-21,Y,MER,FPAY,UNAV,CASH,CR,2010-12-21,Y,MER,FPAY,UNAV,CASH
calendar_window,30y,360,1985-2015,1,33961,198512,201512,199503,111,111,0,False,delisted,True,0.04064054241970294,-0.2487317616481266,,,DE,1995-03-31,Y,MER,FPAY,UNAV,CST,DE,1995-03-31,Y,MER,FPAY,UNAV,CST
calendar_window,30y,360,1985-2015,1,33988,198512,201512,199003,51,51,0,False,delisted,True,-0.07216562160692885,-0.2120256599971817,,,CR,1990-04-25,Y,MER,FPAY,UNAV,CASH,CR,1990-04-25,Y,MER,FPAY,UNAV,CASH
calendar_window,30y,360,1985-2015,1,34017,198512,201512,199106,66,66,0,False,delisted,True,2.0348703787095914,1.4390539146541022,,,CR,1991-07-16,Y,MER,FPAY,UNAV,STK,CR,1991-07-16,Y,MER,FPAY,UNAV,STK
calendar_window,30y,360,1985-2015,1,34032,198512,201512,201512,360,360,0,False,complete,True,5.543157609787914,2.023642856991096,,,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
calendar_window,30y,360,1985-2015,1,34033,198512,201512,199009,57,57,0,False,delisted,True,-0.8414633675679483,-0.8694193374165541,,,CR,1990-10-01,Y,GDR,VCL,INSC,PRCF,CR,1990-10-01,Y,GDR,VCL,INSC,PRCF
calendar_window,30y,360,1985-2015,1,34040,198512,201512,199608,128,128,0,False,delisted,True,1.3647025332880394,0.6431149833972214,,,CR,1996-09-05,Y,MER,FPAY,UNAV,STK,CR,1996-09-05,Y,MER,FPAY,UNAV,STK
calendar_window,30y,360,1985-2015,1,34041,198512,201512,199903,159,159,0,False,delisted,True,2.25379448723378,1.1553923482100106,,,CR,1999-04-28,Y,MER,FPAY,UNAV,STK,CR,1999-04-28,Y,MER,FPAY,UNAV,STK
calendar_window,30y,360,1985-2015,1,34067,198512,201512,200911,287,287,0,False,delisted,True,-0.3088261867974189,-0.6507867712150788,,,CR,2009-12-23,Y,GDR,VCL,SHLD,PRCF,CR,2009-12-23,Y,GDR,VCL,SHLD,PRCF
calendar_window,30y,360,1985-2015,1,34068,198512,201512,198807,31,31,0,False,delisted,True,0.7499990889483708,0.6141341807768514,,,CR,1988-08-08,Y,GDR,VCL,INSC,PRCF,CR,1988-08-08,Y,GDR,VCL,INSC,PRCF
calendar_window,30y,360,1985-2015,1,34076,198512,201512,198702,14,14,0,False,delisted,True,0.43845203312608483,0.40880651631434595,,,CR,1987-03-26,Y,GEX,FPAY,UNAV,UNAV,CR,1987-03-26,Y,GEX,FPAY,UNAV,UNAV
calendar_window,30y,360,1985-2015,1,34113,198512,201512,199501,109,109,0,False,delisted,True,-0.8631576102084692,-0.9004865388941165,,,CR,1995-02-08,Y,GDR,VCL,LP,PRCF,CR,1995-02-08,Y,GDR,VCL,LP,PRCF
calendar_window,30y,360,1985-2015,1,34121,198512,201512,200409,225,225,0,False,delisted,True,0.4899319305003167,-0.14244570824810632,,,CR,2004-10-18,Y,GDR,VCL,INSC,PRCF,CR,2004-10-18,Y,GDR,VCL,INSC,PRCF
calendar_window,30y,360,1985-2015,1,34147,198512,201512,199506,114,114,0,False,delisted,True,-0.13224913305514507,-0.37806446060935905,,,DE,1995-06-30,Y,MER,FPAY,UNAV,STK,DE,1995-06-30,Y,MER,FPAY,UNAV,STK
calendar_window,30y,360,1985-2015,1,34201,198512,201512,198801,25,25,0,False,delisted,True,-0.5416652179875089,-0.5670182223512075,,,CR,1988-02-01,Y,GDR,VCL,INSF,PRCF,CR,1988-02-01,Y,GDR,VCL,INSF,PRCF
calendar_window,30y,360,1985-2015,1,34228,198512,201512,200710,262,262,0,False,delisted,True,2.6372449207701054,0.9030678307332329,,,CR,2007-11-21,Y,MER,FPAY,UNAV,CASH,CR,2007-11-21,Y,MER,FPAY,UNAV,CASH
calendar_window,30y,360,1985-2015,1,34279,198512,201512,198706,18,18,0,False,delisted,True,0.33333486944399104,0.28399560555267134,,,DE,1987-06-30,Y,GDR,VCL,UNAV,PRCF,DE,1987-06-30,Y,GDR,VCL,UNAV,PRCF
calendar_window,30y,360,1985-2015,1,34287,198512,201512,200506,234,234,0,False,delisted,True,-0.10147602603649775,-0.49507110357732176,,,DE,2005-06-30,Y,GDR,VCL,MVOT,PRCF,DE,2005-06-30,Y,GDR,VCL,MVOT,PRCF
calendar_window,30y,360,1985-2015,1,34295,198512,201512,198804,28,28,0,False,delisted,True,-0.5217379379589546,-0.5535948473007153,,,CR,1988-05-04,Y,GDR,VCL,INSC,PRCF,CR,1988-05-04,Y,GDR,VCL,INSC,PRCF
calendar_window,30y,360,1985-2015,1,34324,198512,201512,199406,102,102,0,False,delisted,True,1.6598806522426108,0.9643578060143057,,,DE,1994-06-30,Y,MER,FPAY,UNAV,STK,DE,1994-06-30,Y,MER,FPAY,UNAV,STK
calendar_window,30y,360,1985-2015,1,34331,198512,201512,198712,24,24,0,False,delisted,True,-0.4521759081738045,-0.4811336807920005,,,CR,1988-01-19,Y,GEX,FPAY,UNAV,UNAV,CR,1988-01-19,Y,GEX,FPAY,UNAV,UNAV
calendar_window,30y,360,1985-2015,1,34332,198512,201512,198808,32,32,0,False,delisted,True,0.07692377042507559,-0.010859091533943044,,,CR,1988-09-27,Y,MER,FPAY,UNAV,CSHN,CR,1988-09-27,Y,MER,FPAY,UNAV,CSHN
calendar_window,30y,360,1985-2015,1,34358,198512,201512,198702,14,14,0,False,delisted,True,-0.01818169872049391,-0.038416305288082486,,,CR,1987-03-06,Y,GDR,VCL,UNAV,PRCF,CR,1987-03-06,Y,GDR,VCL,UNAV,PRCF
calendar_window,30y,360,1985-2015,1,34359,198512,201512,198908,44,44,0,False,delisted,True,-0.8656974593133087,-0.8821888627844674,,,CR,1989-09-08,Y,GDR,VCL,INSC,PRCF,CR,1989-09-08,Y,GDR,VCL,INSC,PRCF
calendar_window,30y,360,1985-2015,1,34366,198512,201512,198806,30,30,0,False,delisted,True,1.597695217134599,1.4061702307865387,,,CR,1988-07-22,Y,MER,FPAY,UNAV,CASH,CR,1988-07-22,Y,MER,FPAY,UNAV,CASH
calendar_window,30y,360,1985-2015,1,34367,198512,201512,201512,360,360,0,False,complete,True,9.306951581377373,3.762920654664611,,,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
calendar_window,30y,360,1985-2015,1,34383,198512,201512,198811,35,35,0,False,delisted,True,1.3393761016656827,1.1254680624443831,,,CR,1988-12-16,Y,MER,FPAY,UNAV,CASH,CR,1988-12-16,Y,MER,FPAY,UNAV,CASH
calendar_window,30y,360,1985-2015,1,34404,198512,201512,200004,172,172,0,False,delisted,True,4.03559871972007,2.2130235847367428,,,CR,2000-05-08,Y,MER,FPAY,UNAV,CASH,CR,2000-05-08,Y,MER,FPAY,UNAV,CASH
calendar_window,30y,360,1985-2015,1,34447,198512,201512,199111,71,71,0,False,delisted,True,-0.8409091409034957,-0.8738125479009586,,,CR,1991-12-06,Y,GDR,VCL,MTMK,PRCF,CR,1991-12-06,Y,GDR,VCL,MTMK,PRCF
calendar_window,30y,360,1985-2015,1,34463,198512,201512,200502,230,230,0,False,delisted,True,8.341685387911735,4.323494332110286,,,CR,2005-03-02,Y,GDR,VCL,CORQ,PRCF,CR,2005-03-02,Y,GDR,VCL,CORQ,PRCF
calendar_window,30y,360,1985-2015,1,34490,198512,201512,198709,21,21,0,False,delisted,True,-0.6710529380224948,-0.6873572706596408,,,CR,1987-10-27,Y,GEX,FPAY,UNAV,UNAV,CR,1987-10-27,Y,GEX,FPAY,UNAV,UNAV
calendar_window,30y,360,1985-2015,1,34497,198512,201512,201512,360,360,0,False,complete,True,13.281673977324655,5.599670080209625,,,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
calendar_window,30y,360,1985-2015,1,34498,198512,201512,200803,267,267,0,False,delisted,True,24.156180493653334,11.878550482230995,,,CR,2008-04-15,Y,MER,FPAY,UNAV,CASH,CR,2008-04-15,Y,MER,FPAY,UNAV,CASH
calendar_window,30y,360,1985-2015,1,34535,198512,201512,198904,40,40,0,False,delisted,True,0.32666668787710984,0.17794207136448503,,,DE,1989-04-28,Y,GLI,FPAY,UNAV,UNAV,DE,1989-04-28,Y,GLI,FPAY,UNAV,UNAV
calendar_window,30y,360,1985-2015,1,34578,198512,201512,199912,168,168,0,False,delisted,True,-0.5976552161764026,-0.7387030013552036,,,CR,2000-01-27,Y,MER,FPAY,UNAV,CASH,CR,2000-01-27,Y,MER,FPAY,UNAV,CASH
calendar_window,30y,360,1985-2015,1,34586,198512,201512,200301,205,205,0,False,delisted,True,-0.9806778949267966,-0.9883769615602579,,,CR,2003-02-27,Y,GDR,VCL,CORQ,PRCF,CR,2003-02-27,Y,GDR,VCL,CORQ,PRCF
calendar_window,30y,360,1985-2015,1,34623,198512,201512,199402,98,98,0,False,delisted,True,-0.7727266223438481,-0.8306681651137191,,,CR,1994-03-30,Y,GDR,VCL,FING,PRCF,CR,1994-03-30,Y,GDR,VCL,FING,PRCF
calendar_window,30y,360,1985-2015,1,34630,198512,201512,200809,273,273,0,False,delisted,True,-0.9894585477062648,-0.9947336825269548,,,DE,2008-09-30,Y,GDR,VCL,LP,PRCF,DE,2008-09-30,Y,GDR,VCL,LP,PRCF
calendar_window,30y,360,1985-2015,1,34631,198512,201512,198802,26,26,0,False,delisted,True,0.3906818139399273,0.3103579505485694,,,DE,1988-02-29,Y,MER,FPAY,UNAV,STK,DE,1988-02-29,Y,MER,FPAY,UNAV,STK
